,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new
257,165,32,17,11,59,60,27,43,1,0,A,12,33,12,5,16,R,1,18-30,Masculino,Marcus,165
258,11,3,10,18,75,94,55,34,3,4,B,12,22,48,9,12,R,1,18-30,Masculino,Matthew,11
259,10,24,14,21,86,7,98,54,4,2,B,10,28,13,16,8,D,1,18-30,Femenino,Kathleen,10
260,166,19,27,8,13,66,68,86,0,3,A,10,34,13,10,26,R,1,18-30,Femenino,Taylor,166
261,167,33,21,6,96,62,97,8,7,4,B,15,10,15,18,0,R,1,18-30,Femenino,Renee,167
262,165,25,8,13,17,8,97,1,7,1,C,14,32,48,16,24,R,1,18-30,Masculino,Marcus,165
263,12,4,16,18,72,93,76,60,5,3,B,16,10,37,3,16,R,1,18-30,Masculino,Brandon,12
264,111,34,26,18,22,10,57,40,4,4,A,17,8,38,13,15,R,1,18-30,Femenino,Amanda,111
265,168,27,25,1,73,98,77,43,7,0,C,18,13,25,19,17,R,1,18-30,Masculino,Jon,168
266,169,28,11,8,82,100,74,63,2,1,B,3,8,25,3,1,R,1,18-30,Masculino,Derek,169
267,26,8,6,12,46,41,41,30,2,3,C,4,2,0,13,13,R,1,18-30,Femenino,Brianna,26
268,170,37,9,14,68,12,37,46,1,0,A,6,28,31,3,21,R,1,18-30,Masculino,Lonnie,170
269,108,49,24,2,46,35,67,1,4,1,B,1,18,14,5,22,D,1,18-30,Masculino,Michael,108
270,171,5,25,10,86,12,52,95,2,2,C,0,35,20,8,26,R,1,18-30,Femenino,Christine,171
271,86,18,24,20,29,11,32,81,2,0,C,11,31,17,20,16,R,1,18-30,Masculino,Jared,86
272,67,43,9,13,24,36,70,76,5,4,B,9,6,29,11,2,R,1,18-30,Masculino,William,67
273,172,10,26,24,27,73,55,68,7,3,C,7,27,12,7,1,R,1,18-30,Masculino,Tom,172
274,173,1,12,7,97,72,71,57,1,1,C,0,17,23,3,7,R,1,18-30,Femenino,Kelli,173
275,174,46,18,17,24,51,100,43,3,0,A,11,4,29,4,24,D,1,18-30,Femenino,Chloe,174
276,134,43,10,18,73,70,50,73,10,2,A,1,22,1,5,28,D,1,18-30,Masculino,Brian,134
277,5,43,12,15,77,1,73,55,6,3,A,9,21,18,4,1,R,1,18-30,Masculino,Jeffrey,5
278,111,8,20,1,57,55,42,42,0,3,A,16,25,46,18,1,D,1,18-30,Femenino,Amanda,111
279,15,20,7,7,93,59,14,88,0,0,A,2,11,43,7,25,R,1,18-30,Masculino,David,15
280,57,23,7,21,40,22,37,33,9,2,A,6,18,46,8,30,R,1,18-30,Femenino,Kimberly,57
281,42,33,3,5,24,39,14,100,6,1,B,11,0,24,14,8,D,1,18-30,Femenino,Jennifer,42
282,126,21,14,11,77,63,4,29,6,0,A,7,2,49,3,29,D,1,18-30,Femenino,Nancy,126
283,124,2,30,14,98,84,92,70,0,1,C,11,26,13,8,19,D,1,18-30,Masculino,Cody,124
284,175,11,27,24,47,22,82,69,0,3,B,2,17,5,6,20,D,1,18-30,Femenino,Angela,175
285,65,27,10,7,97,28,53,54,3,1,C,16,29,11,7,28,D,1,18-30,Masculino,Richard,65
286,149,29,10,3,9,77,50,66,4,2,A,8,1,19,14,26,R,1,18-30,Masculino,Jose,149
287,176,25,0,14,98,89,9,12,4,4,A,9,4,22,18,24,R,1,18-30,Femenino,April,176
288,33,47,16,19,74,50,11,2,3,2,C,5,28,29,14,5,R,1,18-30,Masculino,Joseph,33
289,90,20,14,24,10,68,3,25,7,1,C,0,32,29,4,25,D,1,18-30,Masculino,Jonathan,90
290,177,27,19,16,84,94,94,56,6,0,C,11,19,37,18,11,R,1,18-30,Femenino,Stacy,177
291,7,25,5,12,20,88,17,23,8,3,B,4,29,29,6,24,D,1,18-30,Femenino,Samantha,7
292,178,32,23,17,85,30,79,52,6,4,A,12,4,40,5,8,R,1,18-30,Femenino,Brittany,178
293,159,20,21,1,44,49,35,69,9,0,C,14,20,29,18,6,D,1,18-30,Femenino,Diana,159
294,8,34,27,12,6,19,24,42,0,0,A,10,14,35,16,29,D,1,18-30,Masculino,James,8
295,63,33,24,12,80,54,86,59,6,2,C,7,19,48,9,11,R,1,18-30,Masculino,Keith,63
296,78,40,14,21,63,80,75,57,0,1,A,4,7,33,18,25,R,1,18-30,Masculino,Robert,78
297,28,50,30,14,63,1,97,48,6,2,B,1,30,15,10,24,R,1,18-30,Masculino,Timothy,28
298,83,46,8,19,1,24,35,41,9,1,A,11,11,23,14,4,R,1,18-30,Femenino,Christina,83
299,179,17,13,9,75,12,100,75,7,2,C,1,20,13,9,15,D,1,18-30,Femenino,Catherine,179
300,35,10,17,2,41,91,66,99,10,0,A,15,29,25,10,4,R,1,18-30,Masculino,Joe,35
301,113,22,25,18,81,69,8,65,8,3,B,2,26,7,2,11,D,1,18-30,Femenino,Sarah,113
302,180,47,16,2,53,66,60,10,2,1,B,9,25,13,2,23,R,1,18-30,Femenino,Tina,180
303,181,21,17,21,74,57,52,97,3,4,A,18,32,30,17,25,R,1,18-30,Femenino,Felicia,181
304,90,16,4,13,15,98,17,89,3,4,C,7,25,1,10,19,R,1,18-30,Masculino,Jonathan,90
305,67,4,19,7,17,81,42,17,8,0,B,6,25,47,19,8,R,1,18-30,Masculino,William,67
306,182,43,19,22,98,74,34,84,6,2,B,0,35,3,17,22,R,1,18-30,Masculino,Tony,182
307,83,10,8,3,58,83,62,99,2,2,A,11,0,0,14,6,D,1,18-30,Femenino,Christina,83
308,183,29,10,19,89,63,97,51,9,0,B,4,14,19,6,28,R,1,18-30,Femenino,Lori,183
309,180,14,23,10,15,68,77,45,4,4,B,15,0,13,9,30,D,1,18-30,Femenino,Tina,180
310,50,26,21,25,5,82,3,43,6,4,C,3,10,39,20,18,R,1,18-30,Masculino,Alec,50
311,94,34,0,10,56,85,92,21,7,2,C,16,1,24,19,19,D,1,18-30,Femenino,Sandra,94
312,184,32,17,10,46,58,40,52,0,1,C,1,0,24,9,22,R,1,18-30,Femenino,Annette,184
313,128,19,5,1,47,59,44,58,1,3,A,11,30,2,12,10,R,1,18-30,Femenino,Andrea,128
314,185,15,26,16,41,82,49,93,6,1,B,0,15,4,14,26,R,1,18-30,Femenino,Carrie,185
315,186,33,1,8,75,61,78,29,10,4,A,11,21,37,17,29,D,1,18-30,Femenino,Bailey,186
316,62,1,14,1,59,15,27,7,1,1,B,11,17,25,3,20,D,1,18-30,Femenino,Teresa,62
317,108,34,28,23,76,87,41,97,6,3,B,11,16,39,19,11,R,1,18-30,Masculino,Michael,108
318,187,39,25,14,3,67,79,56,8,1,B,18,29,37,16,2,R,1,18-30,Masculino,Frederick,187
319,78,27,20,15,1,14,75,72,10,1,C,16,9,37,2,16,R,1,18-30,Masculino,Robert,78
320,175,46,13,24,89,88,68,19,1,1,A,10,34,3,20,6,D,1,18-30,Femenino,Angela,175
321,154,38,4,3,58,54,97,24,6,1,A,12,20,6,20,21,R,1,18-30,Masculino,Javier,154
322,108,5,5,7,26,34,0,18,3,0,B,7,15,29,1,9,D,1,18-30,Masculino,Michael,108
323,188,8,5,8,26,54,38,4,10,4,A,9,5,29,3,30,R,1,18-30,Femenino,Vickie,188
324,140,19,29,25,78,13,95,74,1,3,C,7,2,18,0,22,D,1,18-30,Femenino,Cheryl,140
325,78,0,21,25,71,48,89,78,6,4,A,7,20,38,14,14,D,1,18-30,Masculino,Robert,78
326,94,7,29,4,6,82,16,71,4,0,B,8,12,34,0,29,D,1,18-30,Femenino,Sandra,94
327,119,22,17,15,62,99,90,82,0,0,C,6,17,39,5,1,R,1,18-30,Femenino,Bianca,119
328,38,2,13,12,45,6,87,86,4,0,C,13,23,32,6,12,D,1,18-30,Masculino,Justin,38
329,164,3,9,6,62,29,34,26,2,0,B,1,26,32,18,27,R,1,18-30,Masculino,Dustin,164
330,189,24,13,25,11,82,45,39,6,1,A,10,3,13,11,3,D,1,18-30,Femenino,Jean,189
331,73,46,12,19,12,48,41,95,5,4,B,7,21,37,0,17,R,1,18-30,Femenino,Elizabeth,73
332,81,37,30,16,42,88,38,25,7,2,A,12,23,9,6,23,D,1,18-30,Femenino,Beth,81
333,190,14,29,2,16,15,89,26,4,3,A,14,9,27,18,22,D,1,18-30,Masculino,Carlos,190
334,108,20,2,4,62,50,48,61,1,0,C,2,1,13,12,0,R,1,18-30,Masculino,Michael,108
335,191,34,29,18,80,71,61,82,8,4,B,13,5,35,11,1,R,1,18-30,Femenino,Erika,191
336,108,45,5,11,35,81,37,49,10,0,C,14,17,37,11,1,D,1,18-30,Masculino,Michael,108
337,70,13,28,6,84,91,22,41,7,0,B,1,16,15,12,3,D,1,18-30,Femenino,Lauren,70
338,29,35,7,8,7,79,21,28,5,0,B,18,22,20,13,2,R,1,18-30,Femenino,Stephanie,29
339,78,11,11,5,68,82,3,38,9,0,C,11,29,27,11,16,D,1,18-30,Masculino,Robert,78
340,103,16,12,25,89,41,48,59,6,0,B,3,20,32,19,27,D,1,18-30,Masculino,Shawn,103
341,192,38,10,16,79,16,58,40,8,3,B,2,9,5,11,13,R,1,18-30,Femenino,Lisa,192
342,33,8,11,15,35,62,72,32,6,4,A,4,12,40,5,1,R,1,18-30,Masculino,Joseph,33
343,18,34,0,22,27,44,67,82,2,0,B,2,11,14,9,15,R,1,18-30,Masculino,Randy,18
344,42,12,16,2,92,76,70,100,5,0,B,14,8,43,19,10,D,1,18-30,Femenino,Jennifer,42
345,193,14,15,20,46,6,86,82,10,0,C,18,3,2,8,24,D,1,18-30,Masculino,Juan,193
346,188,17,10,25,75,26,1,96,10,0,C,1,23,42,1,12,D,1,18-30,Femenino,Vickie,188
347,36,50,12,3,100,9,48,15,6,1,B,11,33,46,6,0,R,1,18-30,Masculino,Benjamin,36
348,78,32,17,9,29,33,87,22,1,1,A,4,4,34,8,24,D,1,18-30,Masculino,Robert,78
349,11,5,10,4,22,35,94,6,2,2,A,16,14,13,11,22,R,1,18-30,Masculino,Matthew,11
350,194,26,30,20,15,24,30,25,3,0,C,13,3,1,4,1,R,1,18-30,Femenino,Courtney,194
351,107,22,27,21,13,5,39,95,9,2,B,9,7,28,0,1,D,1,18-30,Femenino,Michele,107
352,142,26,11,9,73,23,47,11,5,3,B,2,23,3,14,20,R,1,18-30,Femenino,Veronica,142
353,195,33,5,11,70,17,50,71,0,2,A,3,27,25,7,28,D,1,18-30,Femenino,Karen,195
354,196,45,8,9,51,86,42,4,8,4,A,5,26,50,0,4,R,1,18-30,Femenino,Kristin,196
355,197,37,15,12,36,5,97,91,4,1,A,15,0,11,17,3,R,1,18-30,Masculino,Bryan,197
356,198,13,3,10,28,28,54,68,6,1,C,6,33,1,12,11,R,1,18-30,Femenino,Marie,198
357,40,35,2,21,66,24,87,48,8,0,B,14,16,16,0,25,D,1,18-30,Masculino,Andrew,40
358,199,7,27,15,14,54,48,25,8,0,C,10,36,34,4,25,R,1,18-30,Masculino,Troy,199
359,200,34,15,7,99,80,89,4,0,3,B,0,25,9,17,28,D,1,18-30,Masculino,Devin,200
360,150,18,23,7,46,45,79,21,0,3,C,4,23,47,15,27,R,1,18-30,Masculino,Leonard,150
361,201,29,26,24,45,23,56,78,2,4,B,12,20,21,9,2,R,1,18-30,Masculino,Dennis,201
362,192,13,25,7,51,74,76,12,5,0,A,13,29,40,3,19,R,1,18-30,Femenino,Lisa,192
363,4,19,29,12,18,25,14,27,1,0,A,8,12,42,0,9,D,1,18-30,Masculino,Daniel,4
364,202,48,24,1,76,97,26,32,9,3,A,16,36,20,7,19,D,1,18-30,Masculino,Maxwell,202
365,4,24,11,11,20,27,67,22,10,3,C,14,2,14,4,17,D,1,18-30,Masculino,Daniel,4
366,80,39,10,9,63,2,79,96,0,3,A,6,31,34,1,20,D,1,18-30,Masculino,John,80
367,203,23,4,11,36,74,63,17,0,1,B,11,34,47,16,30,D,1,18-30,Femenino,Shelby,203
368,146,13,24,10,26,37,93,29,4,2,C,5,18,20,6,20,R,1,18-30,Femenino,Lindsey,146
369,67,25,17,14,54,60,29,25,3,2,B,15,13,20,16,20,R,1,18-30,Masculino,William,67
370,24,37,18,15,28,77,35,15,0,0,C,4,21,20,5,26,D,1,18-30,Masculino,Christopher,24
371,117,22,22,16,19,50,66,76,3,1,B,8,16,43,14,30,D,1,18-30,Femenino,Shawna,117
372,204,21,22,25,24,89,85,38,2,3,B,13,3,31,4,26,D,1,18-30,Masculino,Anthony,204
373,41,47,5,1,69,47,85,32,1,0,C,7,18,4,14,9,D,1,18-30,Femenino,Ashley,41
374,79,18,21,17,62,20,48,25,8,1,C,13,36,38,17,0,R,1,18-30,Masculino,Edward,79
375,15,45,17,11,35,53,75,47,10,4,A,11,1,8,17,5,D,1,18-30,Masculino,David,15
376,80,50,25,18,1,55,54,64,0,1,A,9,14,17,20,10,D,1,18-30,Masculino,John,80
377,205,2,5,25,21,93,84,37,6,0,B,12,1,20,20,1,D,1,18-30,Femenino,Regina,205
378,65,41,3,22,95,58,55,1,3,2,B,18,10,7,5,6,D,1,18-30,Masculino,Richard,65
379,7,18,11,17,15,71,67,5,4,3,B,14,22,43,1,19,R,1,18-30,Femenino,Samantha,7
380,11,8,18,16,17,50,94,45,9,4,C,7,9,33,16,30,R,1,18-30,Masculino,Matthew,11
381,90,27,28,5,68,19,43,49,4,1,C,9,2,9,20,20,D,1,18-30,Masculino,Jonathan,90
382,53,19,26,24,53,95,30,37,0,0,A,2,4,50,3,20,R,1,18-30,Femenino,Debra,53
383,28,44,28,14,99,85,57,87,5,0,B,2,2,40,11,20,R,1,18-30,Masculino,Timothy,28
384,192,6,1,2,29,58,86,17,8,3,A,4,12,23,18,17,D,1,18-30,Femenino,Lisa,192
385,56,13,16,5,44,70,52,26,1,0,C,15,18,39,1,20,D,1,18-30,Masculino,Kevin,56
386,109,8,10,2,18,8,83,40,6,0,C,16,34,23,1,18,R,1,18-30,Masculino,Aaron,109
387,206,18,10,0,86,0,78,71,5,3,C,5,23,31,13,3,R,1,18-30,Masculino,Dakota,206
388,4,46,20,12,33,28,22,91,4,4,A,15,23,32,14,12,R,1,18-30,Masculino,Daniel,4
389,182,13,15,20,12,62,27,73,3,2,C,1,16,37,19,17,R,1,18-30,Masculino,Tony,182
390,124,37,1,25,42,71,15,16,3,2,B,14,9,43,1,19,R,1,18-30,Masculino,Cody,124
391,12,35,1,13,61,55,36,61,5,1,A,17,1,50,3,28,D,1,18-30,Masculino,Brandon,12
392,108,39,22,12,92,67,20,28,3,4,C,0,22,48,18,24,R,1,18-30,Masculino,Michael,108
393,207,16,7,3,99,34,78,57,4,1,A,18,5,33,8,23,R,1,18-30,Masculino,Chase,207
394,116,29,12,6,21,2,16,69,5,2,A,11,1,10,6,12,R,1,18-30,Masculino,Jeffery,116
395,13,8,9,21,51,6,36,77,4,3,C,7,20,30,12,29,R,1,18-30,Femenino,Emily,13
396,99,32,7,9,51,26,76,21,6,0,C,5,34,17,11,30,R,1,18-30,Masculino,Joshua,99
397,108,24,29,6,35,0,18,5,8,2,A,11,28,22,2,26,R,1,18-30,Masculino,Michael,108
398,31,13,3,20,72,90,29,25,9,4,A,6,6,21,12,27,R,1,18-30,Masculino,Scott,31
399,136,10,14,14,18,79,44,38,6,2,C,17,28,42,14,18,R,1,18-30,Masculino,Gregory,136
400,115,34,29,14,37,70,17,11,6,4,B,13,36,17,13,16,D,1,31-45,Masculino,Jason,115
401,41,40,0,3,69,43,77,98,3,4,A,7,22,39,8,0,D,1,31-45,Femenino,Ashley,41
402,115,13,10,22,78,86,61,13,0,4,A,13,32,46,12,5,R,1,31-45,Masculino,Jason,115
403,136,29,6,22,56,40,35,21,7,1,B,4,7,40,3,18,D,1,31-45,Masculino,Gregory,136
404,208,40,16,5,19,74,99,50,3,3,C,8,11,46,20,19,D,1,31-45,Masculino,Antonio,208
405,209,3,26,23,8,41,83,22,0,2,C,7,9,38,7,0,D,1,31-45,Femenino,Jordan,209
406,33,3,19,19,31,32,51,47,4,3,B,1,14,19,2,7,D,1,31-45,Masculino,Joseph,33
407,210,27,23,25,3,49,18,70,7,0,C,15,23,12,1,16,D,1,31-45,Femenino,Madison,210
408,18,7,17,4,49,62,43,49,3,2,C,12,25,44,18,20,D,1,31-45,Masculino,Randy,18
409,18,1,21,19,81,99,6,88,7,3,A,6,2,0,7,21,R,1,31-45,Masculino,Randy,18
410,57,40,28,11,4,36,43,12,7,3,A,15,1,3,16,14,R,1,31-45,Femenino,Kimberly,57
411,11,45,21,0,19,58,67,84,2,0,A,6,5,23,12,17,D,1,31-45,Masculino,Matthew,11
412,152,21,11,7,86,80,33,9,8,4,B,13,20,35,6,6,R,1,31-45,Femenino,Jodi,152
413,143,40,8,0,74,98,65,54,2,2,C,13,8,35,8,15,D,1,31-45,Femenino,Susan,143
414,211,15,4,4,36,47,68,8,0,2,C,11,9,44,11,6,R,1,31-45,Masculino,Kyle,211
415,40,28,9,21,21,4,54,78,1,0,A,0,35,1,13,16,R,1,31-45,Masculino,Andrew,40
416,41,48,3,5,57,47,9,51,5,4,A,0,2,27,13,3,R,1,31-45,Femenino,Ashley,41
417,212,47,4,20,67,95,95,1,9,2,B,11,23,25,14,11,D,1,31-45,Masculino,Frank,212
418,213,29,27,2,92,2,41,24,1,2,C,14,21,22,2,12,R,1,31-45,Femenino,Terri,213
419,15,11,27,14,43,46,40,12,5,2,B,3,13,14,14,3,R,1,31-45,Masculino,David,15
420,98,34,9,4,33,61,76,97,0,4,C,6,26,35,18,20,D,1,31-45,Femenino,Jill,98
421,112,10,30,23,76,98,68,50,10,0,B,15,32,26,19,0,D,1,31-45,Femenino,Kristen,112
422,126,45,10,13,41,13,9,57,0,2,A,2,21,5,13,0,R,1,31-45,Femenino,Nancy,126
423,68,49,20,17,8,62,9,33,4,3,B,6,28,34,7,6,D,1,31-45,Masculino,Nicholas,68
424,193,20,23,15,94,60,90,34,9,4,B,5,18,38,4,8,R,1,31-45,Masculino,Juan,193
425,111,20,9,5,6,30,59,2,10,1,A,15,18,37,18,0,R,1,31-45,Femenino,Amanda,111
426,214,4,27,24,67,94,50,58,8,0,C,7,5,34,3,15,D,1,31-45,Femenino,Amber,214
427,215,47,7,23,18,16,20,69,7,3,C,5,18,35,13,17,D,1,31-45,Femenino,Bonnie,215
428,63,19,1,13,93,23,7,47,2,2,A,9,12,9,15,21,R,1,31-45,Masculino,Keith,63
429,216,36,22,23,30,22,64,63,2,1,B,15,25,29,19,30,D,1,31-45,Femenino,Tanya,216
430,127,2,7,7,34,81,91,18,0,0,B,10,21,40,5,14,R,1,31-45,Femenino,Melissa,127
431,83,43,15,6,56,49,77,66,2,4,B,12,20,37,5,5,D,1,31-45,Femenino,Christina,83
432,217,32,26,7,84,77,84,81,10,1,C,5,35,28,2,1,D,1,31-45,Femenino,Autumn,217
433,218,8,21,12,60,78,29,72,0,1,B,0,1,42,14,8,D,1,31-45,Femenino,Tracy,218
434,70,8,4,5,30,78,84,75,7,3,C,18,29,38,2,3,D,1,31-45,Femenino,Lauren,70
435,218,3,26,17,82,69,48,4,0,0,B,11,26,49,10,12,D,1,31-45,Femenino,Tracy,218
436,219,34,24,1,94,26,8,66,4,3,A,5,6,3,2,22,R,1,31-45,Femenino,Jeanne,219
437,220,16,28,7,52,14,16,10,8,3,A,17,19,4,9,21,R,1,31-45,Femenino,Natasha,220
438,4,33,2,10,31,49,68,93,6,2,C,12,30,3,17,10,R,1,31-45,Masculino,Daniel,4
439,221,23,11,0,65,35,57,67,3,4,C,6,22,35,0,12,D,1,31-45,Femenino,Olivia,221
440,222,31,12,21,58,7,56,68,10,1,A,12,12,44,15,10,R,1,31-45,Femenino,Amy,222
441,137,0,12,5,9,78,61,0,8,0,A,7,16,15,15,18,R,1,31-45,Femenino,Denise,137
442,53,7,9,15,1,2,94,90,8,4,B,16,3,24,9,7,D,1,31-45,Femenino,Debra,53
443,223,44,3,19,65,61,51,91,1,4,A,8,13,13,0,6,D,1,31-45,Femenino,Kari,223
444,38,22,8,11,59,46,60,62,9,0,C,12,19,10,3,24,D,1,31-45,Masculino,Justin,38
445,69,46,21,10,87,76,39,28,9,4,A,1,12,28,2,15,R,1,31-45,Masculino,Stephen,69
446,224,39,23,9,16,97,37,81,10,2,C,3,2,33,4,2,R,1,31-45,Femenino,Melinda,224
447,97,11,22,2,95,87,42,11,5,4,C,1,25,21,11,16,D,1,31-45,Masculino,Ronald,97
448,168,11,26,12,15,95,62,76,3,2,B,3,25,13,11,17,R,1,31-45,Masculino,Jon,168
449,208,45,1,2,15,60,18,40,7,1,B,17,17,23,12,27,R,1,31-45,Masculino,Antonio,208
450,129,46,18,14,45,31,99,1,10,1,B,4,31,38,11,26,D,1,31-45,Femenino,Kayla,129
451,24,14,0,15,38,93,49,36,6,3,B,18,13,25,15,14,R,1,31-45,Masculino,Christopher,24
452,199,40,24,12,30,12,32,44,6,2,A,9,2,42,12,27,D,1,31-45,Masculino,Troy,199
453,13,18,28,16,87,0,12,79,10,1,B,17,0,35,4,16,R,1,31-45,Femenino,Emily,13
454,56,25,6,2,0,33,77,47,9,4,A,9,25,38,3,10,D,1,31-45,Masculino,Kevin,56
455,225,28,16,19,10,61,96,23,8,0,B,4,23,15,20,4,R,1,31-45,Masculino,Geoffrey,225
456,15,21,2,10,84,78,61,98,4,0,B,16,34,37,14,15,R,1,31-45,Masculino,David,15
457,192,39,19,20,3,77,92,21,5,2,C,12,13,31,11,14,D,1,31-45,Femenino,Lisa,192
458,121,20,19,18,70,92,42,99,0,3,A,16,2,5,18,9,D,1,31-45,Masculino,Patrick,121
459,171,50,20,21,25,97,48,10,5,4,C,8,12,33,20,13,D,1,31-45,Femenino,Christine,171
460,143,37,29,10,49,81,35,57,1,2,B,11,13,7,18,1,D,1,31-45,Femenino,Susan,143
461,209,19,2,15,11,70,9,45,5,0,A,13,20,29,20,15,R,1,31-45,Femenino,Jordan,209
462,70,28,2,20,94,92,94,28,8,2,B,13,25,26,10,18,D,1,31-45,Femenino,Lauren,70
463,44,50,16,2,80,30,5,34,7,4,C,7,2,6,20,7,D,1,31-45,Masculino,Nathan,44
464,13,3,6,21,96,63,56,14,8,1,A,4,3,26,5,14,D,1,31-45,Femenino,Emily,13
465,22,6,26,5,74,24,0,59,9,4,C,18,35,24,8,9,D,1,31-45,Masculino,Jeremy,22
466,20,27,25,13,91,37,70,94,7,1,B,13,0,45,0,29,D,1,31-45,Femenino,Jessica,20
467,111,27,13,23,95,13,57,41,2,1,B,8,32,40,11,4,R,1,31-45,Femenino,Amanda,111
468,69,3,16,17,64,7,90,42,7,1,B,6,6,14,13,19,D,1,31-45,Masculino,Stephen,69
469,226,21,17,16,46,90,20,79,5,2,A,7,10,24,5,15,D,1,31-45,Masculino,Jerry,226
470,118,11,12,3,91,53,91,73,5,0,C,13,26,21,0,20,D,1,31-45,Masculino,Adam,118
471,28,44,19,22,52,1,79,48,5,2,C,13,13,17,1,25,R,1,31-45,Masculino,Timothy,28
472,197,2,28,14,70,80,55,63,2,0,B,10,21,11,10,21,R,1,31-45,Masculino,Bryan,197
473,225,21,19,10,1,100,86,31,9,4,C,13,15,22,2,11,R,1,31-45,Masculino,Geoffrey,225
474,227,43,20,25,23,77,19,63,0,3,A,7,11,50,9,22,D,1,31-45,Masculino,Victor,227
475,134,1,26,2,3,88,53,1,3,4,B,2,9,44,5,29,D,1,31-45,Masculino,Brian,134
476,228,23,17,2,18,55,24,23,9,2,B,17,23,38,5,12,R,1,31-45,Femenino,Bridget,228
477,229,33,3,15,25,93,27,86,5,2,B,2,17,24,19,8,R,1,31-45,Femenino,Hannah,229
478,230,26,0,4,74,92,4,65,10,0,A,12,21,9,20,16,D,1,31-45,Femenino,Dawn,230
479,24,40,17,20,39,83,20,37,9,2,B,11,8,29,1,19,D,1,31-45,Masculino,Christopher,24
480,21,0,0,9,49,84,17,30,1,1,B,14,16,9,9,27,D,1,31-45,Femenino,Rebecca,21
481,231,7,25,18,42,60,46,25,6,2,B,17,12,33,5,11,R,1,31-45,Masculino,Allen,231
482,232,22,25,24,74,21,69,28,6,0,B,4,36,45,16,24,D,1,31-45,Femenino,Nichole,232
483,14,37,12,3,66,34,56,66,10,0,C,6,5,12,13,4,D,1,31-45,Femenino,Kelly,14
484,214,5,19,18,11,100,92,77,3,1,B,10,20,28,4,23,R,1,31-45,Femenino,Amber,214
485,64,21,19,10,66,15,18,24,3,0,A,10,35,37,16,11,R,1,31-45,Femenino,Deborah,64
486,233,24,22,1,26,49,96,47,0,3,B,14,6,40,1,0,R,1,31-45,Masculino,Bobby,233
487,157,17,9,9,53,42,64,64,1,4,B,9,35,44,8,19,D,1,31-45,Femenino,Dominique,157
488,222,16,26,10,65,16,2,52,8,2,C,14,24,8,11,27,R,1,31-45,Femenino,Amy,222
489,11,11,10,24,48,79,41,66,9,3,B,12,10,12,18,15,R,1,31-45,Masculino,Matthew,11
490,33,5,8,19,15,57,20,89,7,2,C,13,13,36,6,29,D,1,31-45,Masculino,Joseph,33
491,11,25,8,15,1,1,98,17,7,3,A,16,28,13,8,11,D,1,31-45,Masculino,Matthew,11
492,4,26,4,18,59,3,39,8,8,2,C,12,9,36,20,8,R,1,31-45,Masculino,Daniel,4
493,10,7,25,22,53,84,66,37,6,1,B,9,4,8,15,12,D,1,31-45,Femenino,Kathleen,10
494,234,18,0,23,29,38,24,86,8,0,A,0,7,7,19,16,R,1,31-45,Masculino,George,234
495,52,41,16,10,83,97,54,20,9,0,B,0,4,38,10,16,D,1,31-45,Masculino,Travis,52
496,155,0,21,13,37,93,83,64,1,1,C,14,23,39,11,3,D,1,31-45,Masculino,Nathaniel,155
497,211,28,1,1,27,5,51,20,5,3,A,15,25,2,14,13,R,1,31-45,Masculino,Kyle,211
498,235,44,23,22,24,80,43,26,2,4,A,11,5,46,17,18,R,1,31-45,Masculino,Johnny,235
499,45,48,12,4,95,88,97,69,10,3,C,5,15,39,18,6,R,1,31-45,Femenino,Cynthia,45
500,136,34,8,4,9,68,84,43,5,0,C,5,35,32,15,26,D,1,31-45,Masculino,Gregory,136
501,127,39,28,18,59,68,55,99,2,4,A,11,11,31,14,2,R,1,31-45,Femenino,Melissa,127
502,192,13,3,20,41,19,54,27,7,2,A,14,10,6,4,0,D,1,31-45,Femenino,Lisa,192
503,58,34,4,11,39,63,86,44,10,4,C,3,2,18,10,11,D,1,31-45,Femenino,Sara,58
504,88,47,10,17,96,15,69,16,3,3,B,3,36,33,14,14,R,1,31-45,Femenino,Leslie,88
505,116,44,23,3,76,50,76,39,9,1,A,1,5,13,17,10,D,1,31-45,Masculino,Jeffery,116
506,236,19,18,21,41,36,86,2,5,2,C,11,18,49,12,9,D,1,31-45,Masculino,Blake,236
507,56,48,20,16,46,72,72,75,8,3,B,6,17,46,3,1,R,1,31-45,Masculino,Kevin,56
508,11,12,2,9,36,68,80,75,1,2,A,8,15,45,16,25,D,1,31-45,Masculino,Matthew,11
509,15,37,11,19,79,41,65,65,1,4,A,8,22,18,3,28,D,1,31-45,Masculino,David,15
510,21,48,25,5,21,56,18,45,6,0,C,7,36,50,15,3,R,1,31-45,Femenino,Rebecca,21
511,237,45,18,24,56,65,82,85,1,3,B,13,8,25,14,16,R,1,31-45,Masculino,Ray,237
512,153,48,18,13,83,8,6,86,1,1,A,0,2,16,13,16,D,1,31-45,Masculino,Eric,153
513,222,7,12,10,26,99,62,29,3,4,B,11,7,27,11,27,D,1,31-45,Femenino,Amy,222
