,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
35668,35669,18-30,Male,Intermediate,46,6,19,26,34,10,53,1,1,C,13,31,7,5,10,D
92149,92150,18-30,Male,Intermediate,8,28,7,1,91,63,50,5,4,C,8,10,26,18,16,D
35611,35612,18-30,Male,Intermediate,4,18,14,33,33,26,45,6,2,A,4,1,19,9,15,D
92161,92162,18-30,Male,Intermediate,46,18,24,63,4,47,14,10,3,B,10,7,25,15,13,D
35533,35534,18-30,Male,Intermediate,23,21,14,36,34,60,71,4,3,C,15,5,33,12,1,R
35525,35526,18-30,Male,Intermediate,3,26,9,22,24,28,89,7,4,A,18,21,29,5,10,D
92012,92013,18-30,Male,Intermediate,21,14,22,34,30,85,16,4,3,A,6,17,5,3,28,D
35491,35492,18-30,Male,Intermediate,12,26,11,89,98,19,54,7,0,B,8,18,31,13,27,R
36018,36019,18-30,Male,Intermediate,48,19,16,100,37,96,61,4,1,C,16,15,13,14,22,D
36042,36043,18-30,Male,Intermediate,39,15,4,73,92,82,85,10,1,A,16,0,27,5,18,R
36366,36367,18-30,Male,Intermediate,3,23,22,74,75,16,96,6,1,B,4,29,47,18,4,D
36363,36364,18-30,Male,Intermediate,2,5,3,30,63,34,61,1,2,B,11,36,40,14,2,R
36320,36321,18-30,Male,Intermediate,4,17,23,2,96,61,73,3,4,A,14,5,39,0,11,D
36271,36272,18-30,Male,Intermediate,37,2,13,0,15,49,15,10,3,A,2,21,24,12,2,R
36245,36246,18-30,Male,Intermediate,34,20,6,49,74,32,27,8,2,A,1,36,41,0,18,D
91964,91965,18-30,Male,Intermediate,27,16,5,29,61,37,74,3,1,A,10,29,19,14,24,R
36174,36175,18-30,Male,Intermediate,35,12,2,45,4,0,60,6,1,C,15,22,11,2,18,R
91984,91985,18-30,Male,Intermediate,40,6,2,96,32,52,20,7,2,C,3,12,37,3,2,D
36144,36145,18-30,Male,Intermediate,1,13,8,99,22,19,100,8,1,A,5,35,8,15,18,D
36120,36121,18-30,Male,Intermediate,46,21,15,42,21,61,57,0,2,C,14,12,23,20,3,D
36118,36119,18-30,Male,Intermediate,7,13,22,32,55,41,0,3,3,C,4,28,8,19,5,D
91994,91995,18-30,Male,Intermediate,49,29,9,31,14,70,76,1,0,A,4,2,4,14,7,R
36094,36095,18-30,Male,Intermediate,4,24,24,9,7,100,47,3,3,B,15,24,48,4,7,D
36089,36090,18-30,Male,Intermediate,26,3,3,99,23,12,81,3,2,A,16,19,12,15,25,R
36068,36069,18-30,Male,Intermediate,46,25,4,83,68,91,85,8,1,B,18,31,28,9,30,D
36064,36065,18-30,Male,Intermediate,26,21,4,82,35,59,83,9,2,A,6,12,40,17,4,R
36056,36057,18-30,Male,Intermediate,45,1,4,33,36,64,94,1,1,B,7,5,12,2,25,D
36038,36039,18-30,Male,Intermediate,34,13,13,70,18,24,8,9,1,C,18,16,33,12,4,R
35465,35466,18-30,Male,Intermediate,21,14,16,50,71,62,56,0,1,B,15,24,21,0,0,D
35457,35458,18-30,Male,Intermediate,14,21,11,50,30,50,22,5,0,B,16,20,49,14,7,D
35445,35446,18-30,Male,Intermediate,9,27,14,100,59,74,11,2,1,B,9,24,23,17,9,R
35077,35078,18-30,Male,Intermediate,29,24,3,78,53,33,75,10,2,A,15,6,35,10,18,D
35053,35054,18-30,Male,Intermediate,6,3,25,47,58,4,76,5,2,B,5,30,4,12,13,D
35036,35037,18-30,Male,Intermediate,7,17,22,40,87,47,6,7,3,B,8,5,22,13,27,R
35004,35005,18-30,Male,Intermediate,21,0,14,50,41,38,45,8,2,C,3,12,4,0,21,R
34954,34955,18-30,Male,Intermediate,36,22,7,100,28,79,66,1,3,C,12,33,46,19,12,D
34951,34952,18-30,Male,Intermediate,2,26,11,85,63,18,64,4,1,C,1,17,9,2,22,R
92374,92375,18-30,Male,Intermediate,25,10,17,50,75,17,71,6,0,C,14,18,2,13,14,R
34927,34928,18-30,Male,Intermediate,41,26,11,18,48,27,74,6,0,C,7,22,19,10,4,R
92378,92379,18-30,Male,Intermediate,36,13,24,8,38,19,20,0,0,C,1,0,3,18,17,R
34900,34901,18-30,Male,Intermediate,5,20,6,24,100,7,24,2,4,C,14,3,46,6,9,D
34889,34890,18-30,Male,Intermediate,37,21,5,63,39,20,78,10,2,A,2,18,49,1,0,R
34848,34849,18-30,Male,Intermediate,10,21,23,14,43,32,11,1,0,A,9,13,22,3,21,R
34836,34837,18-30,Male,Intermediate,3,30,15,17,82,80,63,5,0,B,3,31,32,18,30,R
34795,34796,18-30,Male,Intermediate,35,10,18,77,11,25,48,6,0,A,18,25,41,9,26,R
34787,34788,18-30,Male,Intermediate,50,21,9,100,70,21,34,6,3,A,12,31,3,14,9,D
34779,34780,18-30,Male,Intermediate,13,25,0,28,22,79,26,6,0,C,16,18,47,6,28,D
34757,34758,18-30,Male,Intermediate,9,16,25,18,65,56,81,10,3,A,6,6,2,17,8,R
35112,35113,18-30,Male,Intermediate,11,29,14,94,99,64,4,8,2,A,12,15,16,5,23,R
35133,35134,18-30,Male,Intermediate,12,14,11,2,87,11,39,3,2,B,10,26,42,17,22,D
35145,35146,18-30,Male,Intermediate,22,10,3,76,91,88,22,0,1,C,11,1,29,10,12,D
92340,92341,18-30,Male,Intermediate,43,7,6,48,87,72,25,6,1,B,18,19,44,13,26,D
35435,35436,18-30,Male,Intermediate,39,25,23,2,19,8,41,9,2,C,2,0,48,5,25,D
35401,35402,18-30,Male,Intermediate,3,14,2,15,16,60,99,5,3,B,14,2,17,6,23,D
35354,35355,18-30,Male,Intermediate,43,12,17,15,55,1,54,6,1,B,16,22,16,14,16,R
35340,35341,18-30,Male,Intermediate,22,7,11,5,44,94,34,2,2,A,11,16,50,0,19,D
35328,35329,18-30,Male,Intermediate,36,19,9,90,42,63,68,1,1,A,15,32,42,14,13,D
92255,92256,18-30,Male,Intermediate,35,6,15,99,46,4,47,7,1,B,10,7,27,14,7,D
92275,92276,18-30,Male,Intermediate,37,28,11,54,82,86,84,2,1,A,12,33,30,4,9,D
92284,92285,18-30,Male,Intermediate,8,28,20,45,81,21,41,1,1,B,13,17,35,20,13,D
34688,34689,18-30,Male,Intermediate,28,12,17,52,38,58,38,4,4,A,8,34,15,11,23,R
35300,35301,18-30,Male,Intermediate,24,9,5,71,67,6,82,9,2,B,11,12,7,18,18,R
35266,35267,18-30,Male,Intermediate,9,13,4,72,84,28,85,3,4,B,3,30,16,12,25,D
35219,35220,18-30,Male,Intermediate,3,20,7,40,45,63,61,1,3,B,14,17,47,6,2,D
35215,35216,18-30,Male,Intermediate,48,15,7,11,46,88,27,3,0,C,7,10,44,17,2,R
35214,35215,18-30,Male,Intermediate,49,1,8,29,15,6,89,7,3,A,17,31,44,16,29,D
35198,35199,18-30,Male,Intermediate,0,21,20,35,44,76,87,7,1,C,10,2,45,8,24,R
35194,35195,18-30,Male,Intermediate,44,23,20,6,71,7,57,1,1,A,11,29,3,8,11,R
35187,35188,18-30,Male,Intermediate,36,23,21,77,37,4,75,9,2,B,6,24,19,11,5,D
35167,35168,18-30,Male,Intermediate,41,19,18,29,82,89,47,1,1,B,9,31,7,19,26,D
92304,92305,18-30,Male,Intermediate,27,10,12,75,33,41,60,3,3,C,3,1,13,13,4,D
32728,32729,18-30,Male,Intermediate,20,2,16,38,94,96,56,8,3,A,13,14,37,3,15,D
40819,40820,18-30,Male,Intermediate,1,28,20,45,62,35,35,5,0,A,0,21,10,12,18,R
40900,40901,18-30,Male,Intermediate,43,4,20,77,56,89,28,7,4,C,0,24,46,19,21,D
46320,46321,18-30,Male,Intermediate,3,1,6,36,7,89,27,5,3,B,9,3,33,3,23,D
46313,46314,18-30,Male,Intermediate,43,11,16,42,23,43,97,2,3,B,5,10,13,7,10,D
89870,89871,18-30,Male,Intermediate,3,7,12,73,56,55,27,9,1,A,5,1,7,4,3,D
89897,89898,18-30,Male,Intermediate,47,11,21,37,92,60,32,3,3,A,11,7,36,19,6,R
46224,46225,18-30,Male,Intermediate,27,2,0,54,80,63,43,10,3,B,13,34,28,11,26,D
46183,46184,18-30,Male,Intermediate,13,28,2,70,33,2,12,9,4,A,6,4,7,20,12,D
89911,89912,18-30,Male,Intermediate,29,5,14,33,98,48,84,9,1,A,11,20,11,12,25,R
46145,46146,18-30,Male,Intermediate,22,14,8,26,70,43,81,5,0,B,13,27,11,12,26,R
46143,46144,18-30,Male,Intermediate,31,3,25,7,47,63,58,3,2,A,18,35,7,12,26,R
46091,46092,18-30,Male,Intermediate,9,28,2,35,48,95,3,8,2,B,8,34,47,16,16,R
46049,46050,18-30,Male,Intermediate,36,4,10,35,7,91,21,10,0,C,2,19,2,12,19,D
46041,46042,18-30,Male,Intermediate,45,27,22,71,8,97,30,6,3,B,11,32,34,19,17,R
46028,46029,18-30,Male,Intermediate,27,21,6,25,76,24,54,4,2,B,3,6,34,19,14,D
89931,89932,18-30,Male,Intermediate,11,4,20,80,9,22,100,5,0,A,10,34,40,17,23,R
45971,45972,18-30,Male,Intermediate,31,22,25,64,38,83,92,0,3,C,15,36,1,1,4,D
45893,45894,18-30,Male,Intermediate,31,9,20,31,85,26,33,7,2,B,5,15,9,15,17,D
45891,45892,18-30,Male,Intermediate,44,15,21,24,65,19,1,5,3,A,13,17,44,10,12,R
46329,46330,18-30,Male,Intermediate,10,26,16,16,81,38,16,0,2,B,1,9,14,17,25,D
45875,45876,18-30,Male,Intermediate,39,15,11,92,41,75,56,1,4,B,11,5,50,3,8,R
89852,89853,18-30,Male,Intermediate,3,30,13,34,78,2,25,4,4,C,13,24,39,6,14,D
46417,46418,18-30,Male,Intermediate,25,6,25,62,86,64,93,5,1,B,2,10,41,18,9,R
46766,46767,18-30,Male,Intermediate,14,28,13,24,38,83,92,10,3,A,18,32,33,18,2,R
46749,46750,18-30,Male,Intermediate,49,15,15,81,38,93,20,9,1,B,6,21,37,15,13,R
46744,46745,18-30,Male,Intermediate,4,24,5,75,64,88,2,5,3,C,6,18,20,11,14,D
46729,46730,18-30,Male,Intermediate,42,24,24,84,38,97,51,9,4,B,14,11,3,4,28,R
89794,89795,18-30,Male,Intermediate,40,0,25,63,62,30,80,4,1,B,16,31,39,2,30,D
46588,46589,18-30,Male,Intermediate,29,4,9,58,7,60,37,8,1,A,3,28,35,13,28,D
46587,46588,18-30,Male,Intermediate,40,0,13,56,100,81,48,5,0,B,15,8,38,5,13,D
46582,46583,18-30,Male,Intermediate,35,6,0,42,5,68,0,10,1,B,11,6,11,7,17,R
46579,46580,18-30,Male,Intermediate,40,27,12,92,54,45,23,3,1,C,2,16,7,13,28,R
46530,46531,18-30,Male,Intermediate,29,19,14,35,75,53,17,3,0,A,17,0,37,11,25,R
89841,89842,18-30,Male,Intermediate,20,13,22,34,88,30,7,1,0,C,17,19,46,0,15,R
46464,46465,18-30,Male,Intermediate,17,18,11,7,64,4,71,0,0,C,12,28,41,9,2,D
46446,46447,18-30,Male,Intermediate,17,19,20,6,61,16,50,7,4,B,6,24,48,1,10,R
46442,46443,18-30,Male,Intermediate,32,16,24,40,46,63,40,0,0,A,1,33,44,14,22,R
46440,46441,18-30,Male,Intermediate,50,17,16,4,27,27,15,5,1,B,4,32,10,10,11,R
46425,46426,18-30,Male,Intermediate,15,22,5,19,31,35,64,9,1,A,0,25,23,15,30,R
46423,46424,18-30,Male,Intermediate,4,6,0,22,98,84,92,7,1,C,10,30,11,3,7,D
46408,46409,18-30,Male,Intermediate,17,23,21,36,47,23,65,10,2,B,18,14,18,3,23,D
46770,46771,18-30,Male,Intermediate,39,15,6,62,19,41,18,4,3,B,10,34,50,15,30,D
45833,45834,18-30,Male,Intermediate,18,30,12,41,39,51,89,4,4,A,12,24,42,14,22,D
45771,45772,18-30,Male,Intermediate,18,24,14,28,79,96,11,0,3,A,4,4,41,18,1,R
45066,45067,18-30,Male,Intermediate,15,10,9,20,52,55,76,3,4,C,3,5,36,7,26,R
45058,45059,18-30,Male,Intermediate,46,16,22,44,35,16,26,6,4,C,4,15,48,15,29,D
90137,90138,18-30,Male,Intermediate,14,23,7,53,75,11,100,0,1,A,11,35,45,10,28,D
45030,45031,18-30,Male,Intermediate,50,5,1,81,63,34,90,2,3,C,9,26,4,5,29,D
90144,90145,18-30,Male,Intermediate,50,12,14,23,24,22,27,0,4,C,18,15,25,1,19,D
44985,44986,18-30,Male,Intermediate,4,30,13,28,74,16,39,5,1,A,9,24,28,11,16,R
90145,90146,18-30,Male,Intermediate,7,6,15,56,44,20,19,5,4,C,18,24,0,12,16,R
44964,44965,18-30,Male,Intermediate,9,4,20,24,18,56,32,4,4,C,17,11,4,16,13,D
44911,44912,18-30,Male,Intermediate,31,3,19,36,42,82,37,5,1,B,17,2,50,19,13,R
44867,44868,18-30,Male,Intermediate,38,29,1,73,43,50,46,9,0,C,11,12,15,5,22,R
44826,44827,18-30,Male,Intermediate,28,4,21,66,36,54,93,0,1,B,16,5,6,6,7,R
44805,44806,18-30,Male,Intermediate,2,18,11,55,13,62,71,8,2,A,11,27,1,4,23,R
44787,44788,18-30,Male,Intermediate,42,14,22,5,66,12,99,10,4,A,11,14,25,18,18,D
44786,44787,18-30,Male,Intermediate,24,21,11,90,19,8,8,6,3,A,17,35,41,13,20,D
44785,44786,18-30,Male,Intermediate,49,3,18,91,56,54,87,5,2,A,12,26,4,11,7,R
90169,90170,18-30,Male,Intermediate,0,21,2,97,79,7,91,3,2,C,17,0,15,18,22,D
44738,44739,18-30,Male,Intermediate,17,11,10,89,39,23,62,7,1,A,10,24,19,12,16,D
45129,45130,18-30,Male,Intermediate,43,23,14,14,0,60,96,0,0,A,12,16,4,9,21,D
45779,45780,18-30,Male,Intermediate,41,3,6,68,9,63,19,0,4,C,9,12,45,5,11,R
45172,45173,18-30,Male,Intermediate,4,12,0,32,68,21,77,5,3,C,13,8,4,16,17,D
90107,90108,18-30,Male,Intermediate,39,15,19,100,58,76,100,8,2,B,10,1,46,9,17,D
90008,90009,18-30,Male,Intermediate,14,22,22,15,74,15,85,9,0,B,12,36,32,1,18,R
45688,45689,18-30,Male,Intermediate,19,26,14,64,56,77,14,5,2,A,7,29,46,1,19,D
45635,45636,18-30,Male,Intermediate,32,19,3,90,44,80,13,10,0,A,3,22,5,20,27,D
45633,45634,18-30,Male,Intermediate,33,27,13,20,18,10,27,2,4,B,12,17,2,0,26,R
45535,45536,18-30,Male,Intermediate,24,30,11,71,95,67,91,10,0,B,5,34,38,5,0,D
45534,45535,18-30,Male,Intermediate,18,20,20,85,98,42,25,1,2,B,0,34,45,20,2,D
45512,45513,18-30,Male,Intermediate,18,10,6,43,22,35,4,5,3,B,17,12,0,6,4,R
45487,45488,18-30,Male,Intermediate,14,6,12,47,21,18,57,2,4,A,15,21,44,15,5,R
45441,45442,18-30,Male,Intermediate,6,4,17,33,9,98,71,4,3,A,14,25,50,6,8,R
45439,45440,18-30,Male,Intermediate,33,27,2,65,83,59,12,4,2,B,17,36,31,1,3,R
45431,45432,18-30,Male,Intermediate,19,3,19,48,92,57,46,8,2,A,0,24,31,17,8,R
45420,45421,18-30,Male,Intermediate,28,9,24,10,17,44,0,2,2,A,9,14,20,2,6,D
90086,90087,18-30,Male,Intermediate,28,6,20,23,86,82,19,5,0,B,11,21,14,1,17,R
45372,45373,18-30,Male,Intermediate,30,30,21,27,89,36,85,3,3,A,14,28,26,2,24,R
90092,90093,18-30,Male,Intermediate,50,26,24,45,16,67,34,3,2,B,16,6,18,6,9,D
90101,90102,18-30,Male,Intermediate,46,13,25,42,62,52,48,4,4,C,0,3,5,20,0,R
45342,45343,18-30,Male,Intermediate,43,12,0,22,90,12,86,7,1,C,13,1,50,7,16,D
45235,45236,18-30,Male,Intermediate,42,22,15,12,86,67,94,5,0,B,1,21,10,20,24,D
46827,46828,18-30,Male,Intermediate,25,9,6,27,80,73,89,5,3,A,8,1,2,3,2,D
46880,46881,18-30,Male,Intermediate,0,23,11,52,37,76,91,1,0,B,15,34,39,19,3,D
89700,89701,18-30,Male,Intermediate,41,15,5,39,92,8,56,2,4,A,15,29,38,0,27,D
48210,48211,18-30,Male,Intermediate,45,1,4,84,46,23,92,0,3,C,9,19,35,7,6,R
48121,48122,18-30,Male,Intermediate,1,23,14,84,72,95,32,0,4,B,5,12,15,8,5,D
89521,89522,18-30,Male,Intermediate,39,11,6,26,25,69,53,5,2,A,8,18,17,0,5,R
89545,89546,18-30,Male,Intermediate,8,12,0,31,8,55,16,3,0,A,7,34,15,15,17,R
47997,47998,18-30,Male,Intermediate,21,3,0,45,43,98,15,7,3,A,3,21,19,7,12,D
47952,47953,18-30,Male,Intermediate,8,22,16,46,51,18,8,6,0,C,5,22,9,2,29,D
47940,47941,18-30,Male,Intermediate,20,15,7,80,72,30,24,2,3,A,0,19,32,20,17,R
47900,47901,18-30,Male,Intermediate,28,20,3,47,70,100,64,2,1,A,8,31,3,1,15,R
47898,47899,18-30,Male,Intermediate,10,21,5,5,95,40,38,5,1,B,1,16,14,17,23,D
89555,89556,18-30,Male,Intermediate,49,9,2,40,25,63,80,5,3,B,15,27,20,20,2,R
47881,47882,18-30,Male,Intermediate,39,6,9,88,77,44,2,9,0,A,6,6,47,7,30,R
47853,47854,18-30,Male,Intermediate,16,16,7,68,54,53,13,2,3,A,0,5,23,4,1,D
47850,47851,18-30,Male,Intermediate,15,8,1,41,34,96,24,7,4,C,0,21,26,9,0,D
47810,47811,18-30,Male,Intermediate,49,13,4,52,48,25,45,1,0,C,6,17,33,2,15,R
47782,47783,18-30,Male,Intermediate,18,28,8,13,92,25,19,8,1,A,14,0,5,8,5,R
89575,89576,18-30,Male,Intermediate,7,6,15,25,25,65,7,8,4,C,11,29,24,18,13,D
47768,47769,18-30,Male,Intermediate,13,15,6,43,63,51,48,6,4,C,11,35,17,5,22,R
48274,48275,18-30,Male,Intermediate,19,18,5,37,38,71,26,6,4,B,9,11,33,12,24,D
47755,47756,18-30,Male,Intermediate,21,18,21,80,39,42,21,0,2,A,7,21,21,15,12,R
48315,48316,18-30,Male,Intermediate,49,9,13,93,90,94,52,9,4,C,1,6,2,0,9,R
48370,48371,18-30,Male,Intermediate,42,3,7,62,38,78,60,3,2,B,6,3,45,2,28,D
48680,48681,18-30,Male,Intermediate,3,20,15,82,33,37,41,5,3,B,18,13,15,17,6,D
89364,89365,18-30,Male,Intermediate,33,5,13,85,70,18,81,8,0,B,4,35,35,12,15,D
89378,89379,18-30,Male,Intermediate,5,24,23,35,68,36,1,7,0,C,12,20,2,2,27,D
48645,48646,18-30,Male,Intermediate,36,13,24,5,30,19,93,10,3,C,4,7,3,15,15,D
48643,48644,18-30,Male,Intermediate,41,23,15,38,20,3,87,2,1,C,12,9,1,16,11,R
89420,89421,18-30,Male,Intermediate,23,1,14,43,74,90,91,5,1,C,18,34,19,7,26,D
89421,89422,18-30,Male,Intermediate,42,3,14,72,13,53,44,5,2,B,13,21,9,12,1,D
48533,48534,18-30,Male,Intermediate,30,29,9,42,15,38,17,10,0,C,12,22,6,11,26,R
48510,48511,18-30,Male,Intermediate,16,8,18,75,81,10,43,2,4,B,11,9,22,1,29,R
48499,48500,18-30,Male,Intermediate,6,14,21,50,72,50,88,7,2,A,2,30,14,8,9,R
48487,48488,18-30,Male,Intermediate,44,12,14,49,72,58,43,6,2,A,2,25,23,17,2,D
48476,48477,18-30,Male,Intermediate,38,14,12,42,26,39,32,4,4,B,6,11,17,7,25,D
48469,48470,18-30,Male,Intermediate,35,7,15,16,87,27,21,9,2,B,6,0,20,20,0,R
89426,89427,18-30,Male,Intermediate,25,23,11,25,72,28,63,10,4,A,4,5,16,8,27,D
89428,89429,18-30,Male,Intermediate,0,23,12,53,99,53,19,9,4,A,18,35,8,7,8,D
48384,48385,18-30,Male,Intermediate,9,17,5,71,57,43,92,10,4,A,14,10,35,8,1,D
48372,48373,18-30,Male,Intermediate,48,2,25,7,43,86,3,7,2,B,11,12,4,7,15,R
48318,48319,18-30,Male,Intermediate,2,0,5,23,7,54,63,5,4,A,11,4,7,0,28,R
47735,47736,18-30,Male,Intermediate,4,13,17,57,60,35,23,10,2,B,4,32,42,8,14,D
47651,47652,18-30,Male,Intermediate,42,30,25,50,16,69,89,10,0,C,14,28,10,2,20,R
47607,47608,18-30,Male,Intermediate,12,24,1,27,33,85,47,3,1,A,10,17,10,8,30,R
47222,47223,18-30,Male,Intermediate,26,10,5,35,52,20,83,4,4,A,15,28,8,5,3,D
47212,47213,18-30,Male,Intermediate,37,5,23,50,54,26,30,4,2,B,14,4,19,11,13,R
47184,47185,18-30,Male,Intermediate,2,8,5,69,94,40,6,1,2,C,5,12,16,0,18,R
47175,47176,18-30,Male,Intermediate,21,19,11,14,40,33,56,4,0,B,16,3,1,0,1,D
47134,47135,18-30,Male,Intermediate,17,28,7,21,71,91,62,8,1,C,16,24,41,15,4,D
47098,47099,18-30,Male,Intermediate,10,0,22,2,90,33,28,9,3,C,18,20,35,9,7,D
47063,47064,18-30,Male,Intermediate,9,0,22,79,12,32,74,1,4,B,16,30,16,3,24,D
47047,47048,18-30,Male,Intermediate,23,26,17,62,61,40,3,0,3,C,11,16,37,19,25,D
47024,47025,18-30,Male,Intermediate,33,1,11,38,91,82,75,1,3,C,0,22,40,4,18,R
47005,47006,18-30,Male,Intermediate,42,22,9,70,11,34,58,6,2,A,9,26,49,11,21,R
46998,46999,18-30,Male,Intermediate,48,7,10,22,77,11,10,7,4,A,13,29,33,16,10,D
46984,46985,18-30,Male,Intermediate,12,16,22,94,10,8,79,1,2,C,14,28,4,6,21,R
89692,89693,18-30,Male,Intermediate,19,10,9,75,69,36,90,1,2,A,3,15,35,13,7,R
46963,46964,18-30,Male,Intermediate,2,23,23,53,35,79,100,2,2,C,2,7,45,13,20,D
46962,46963,18-30,Male,Intermediate,3,9,4,37,97,79,44,0,2,C,3,34,22,17,21,R
46961,46962,18-30,Male,Intermediate,7,5,21,25,91,19,22,7,4,B,17,7,0,15,7,D
46947,46948,18-30,Male,Intermediate,30,18,15,27,88,2,54,5,0,A,14,10,42,19,7,R
47234,47235,18-30,Male,Intermediate,42,22,12,23,56,88,36,4,0,A,6,23,41,11,1,R
47240,47241,18-30,Male,Intermediate,38,19,8,10,72,13,63,5,4,C,3,20,25,4,1,D
47262,47263,18-30,Male,Intermediate,44,19,11,71,24,82,59,7,1,B,17,6,22,4,22,R
89640,89641,18-30,Male,Intermediate,48,29,13,41,86,30,34,8,2,B,17,2,30,18,6,D
47587,47588,18-30,Male,Intermediate,25,19,2,16,15,63,67,7,4,A,0,34,28,7,7,D
47579,47580,18-30,Male,Intermediate,9,28,20,16,95,100,79,4,4,C,13,33,45,10,16,D
47574,47575,18-30,Male,Intermediate,20,20,9,1,17,53,71,7,0,A,18,0,5,20,11,R
47517,47518,18-30,Male,Intermediate,10,25,24,50,31,96,71,9,3,B,17,23,17,8,5,R
47493,47494,18-30,Male,Intermediate,20,20,3,18,88,94,47,10,0,C,10,30,4,20,26,R
47466,47467,18-30,Male,Intermediate,6,29,3,13,60,75,89,6,4,C,16,27,36,2,2,D
47443,47444,18-30,Male,Intermediate,6,17,25,21,57,52,77,7,2,B,16,22,27,20,14,R
47422,47423,18-30,Male,Intermediate,50,7,13,7,30,22,24,2,3,B,1,4,34,7,21,D
90184,90185,18-30,Male,Intermediate,29,30,23,97,52,29,63,9,2,B,16,33,1,19,16,D
89604,89605,18-30,Male,Intermediate,41,1,19,55,8,56,73,3,3,B,18,16,13,9,2,R
47399,47400,18-30,Male,Intermediate,8,0,12,64,87,19,67,3,4,C,10,5,1,11,6,D
47397,47398,18-30,Male,Intermediate,11,16,3,4,70,28,45,8,0,B,1,31,2,6,24,D
89608,89609,18-30,Male,Intermediate,24,18,5,69,39,27,4,8,4,B,6,4,43,11,24,R
47380,47381,18-30,Male,Intermediate,26,17,4,36,6,26,84,9,4,B,5,23,11,7,24,R
47348,47349,18-30,Male,Intermediate,13,6,15,89,37,23,25,10,2,B,6,29,44,1,6,D
47314,47315,18-30,Male,Intermediate,16,6,18,37,71,87,19,0,0,B,1,25,12,3,19,R
47305,47306,18-30,Male,Intermediate,47,17,18,23,94,0,54,7,1,B,8,27,23,4,20,D
47294,47295,18-30,Male,Intermediate,27,8,11,19,52,23,4,10,4,C,16,14,40,2,0,D
47406,47407,18-30,Male,Intermediate,36,3,21,29,75,42,53,7,3,C,5,27,49,19,7,R
44686,44687,18-30,Male,Intermediate,43,10,16,57,39,12,98,2,1,B,4,10,20,0,21,D
44664,44665,18-30,Male,Intermediate,36,9,0,85,52,57,13,9,0,A,3,23,44,13,27,R
44653,44654,18-30,Male,Intermediate,7,20,5,5,79,6,19,9,4,A,12,11,9,7,7,D
90660,90661,18-30,Male,Intermediate,13,30,21,6,62,18,73,2,2,B,18,2,3,11,23,D
90694,90695,18-30,Male,Intermediate,44,30,2,2,29,18,94,10,3,A,2,16,11,13,15,D
42318,42319,18-30,Male,Intermediate,37,2,10,73,2,89,43,9,1,A,9,14,35,5,9,R
42288,42289,18-30,Male,Intermediate,25,22,15,87,83,95,52,6,3,B,17,32,50,17,2,R
42283,42284,18-30,Male,Intermediate,47,23,1,37,64,55,40,5,4,B,13,23,14,6,7,R
42227,42228,18-30,Male,Intermediate,1,8,5,58,10,70,16,1,3,A,17,21,12,19,3,R
42191,42192,18-30,Male,Intermediate,0,27,6,37,91,2,35,4,1,C,11,18,47,9,29,D
42174,42175,18-30,Male,Intermediate,14,20,1,74,32,6,90,2,4,C,16,12,38,8,30,D
42118,42119,18-30,Male,Intermediate,27,10,2,73,10,43,24,0,0,A,0,21,16,13,11,R
42117,42118,18-30,Male,Intermediate,21,8,11,76,95,72,29,5,3,C,0,2,22,17,26,D
42072,42073,18-30,Male,Intermediate,3,12,8,9,63,26,81,2,2,B,4,3,6,9,2,R
42039,42040,18-30,Male,Intermediate,47,24,2,53,43,46,22,7,0,C,7,22,46,17,18,D
42015,42016,18-30,Male,Intermediate,36,26,12,30,49,54,18,2,4,C,14,30,50,20,28,D
42001,42002,18-30,Male,Intermediate,45,9,6,50,59,78,80,10,2,A,11,24,11,13,14,R
41971,41972,18-30,Male,Intermediate,42,2,6,79,31,55,55,8,2,B,16,12,22,20,22,D
41921,41922,18-30,Male,Intermediate,19,14,2,93,8,3,75,2,4,C,4,36,40,15,25,D
41909,41910,18-30,Male,Intermediate,38,0,17,59,63,89,72,7,3,B,16,18,4,2,1,D
42453,42454,18-30,Male,Intermediate,41,19,18,52,52,50,91,6,2,A,5,1,35,0,16,D
41886,41887,18-30,Male,Intermediate,32,15,13,54,20,54,27,2,1,C,3,10,41,3,4,D
90651,90652,18-30,Male,Intermediate,43,21,9,61,64,22,56,7,0,C,11,28,38,1,17,R
42486,42487,18-30,Male,Intermediate,9,16,0,80,70,77,55,1,2,B,15,32,12,6,9,R
90582,90583,18-30,Male,Intermediate,16,9,11,37,39,94,66,0,4,A,16,8,35,5,8,D
42803,42804,18-30,Male,Intermediate,12,5,0,80,26,75,53,4,3,B,2,5,22,3,13,D
42781,42782,18-30,Male,Intermediate,11,22,20,71,7,54,35,2,1,C,3,2,27,0,15,R
42778,42779,18-30,Male,Intermediate,6,29,7,2,86,95,53,8,2,A,4,5,0,6,14,D
42711,42712,18-30,Male,Intermediate,11,10,11,94,74,58,72,6,1,C,13,5,47,15,28,R
42675,42676,18-30,Male,Intermediate,49,27,22,60,85,50,67,5,2,B,14,6,0,12,17,D
