,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
4948,4949,18-30,Male,Beginner,27,28,24,34,77,0,52,5,4,C,4,25,28,2,23,D
60519,60520,18-30,Male,Beginner,37,6,8,77,86,16,42,10,4,B,18,25,2,6,2,D
40009,40010,18-30,Male,Beginner,6,26,23,14,55,61,85,5,2,B,16,33,35,0,28,R
60487,60488,18-30,Male,Beginner,1,3,3,87,67,56,8,8,3,B,6,1,46,15,14,D
40038,40039,18-30,Male,Beginner,8,28,0,37,0,31,65,2,4,B,0,20,32,0,27,R
39702,39703,18-30,Male,Beginner,12,14,23,94,93,22,46,5,2,B,8,11,18,14,29,D
40042,40043,18-30,Male,Beginner,7,15,11,32,52,21,40,5,1,A,7,35,10,5,13,D
60451,60452,18-30,Male,Beginner,30,17,15,1,12,66,0,8,2,A,10,35,39,10,3,D
40053,40054,18-30,Male,Beginner,8,7,13,16,94,25,24,10,2,B,14,5,46,14,3,D
40057,40058,18-30,Male,Beginner,31,7,13,23,44,94,77,9,2,B,14,13,29,4,14,R
60440,60441,18-30,Male,Beginner,17,1,12,13,6,74,88,6,1,C,0,13,0,8,20,D
4960,4961,18-30,Male,Beginner,9,3,17,5,28,25,23,6,1,B,18,1,35,2,25,D
60604,60605,18-30,Male,Beginner,22,15,12,38,71,71,16,0,4,A,1,30,18,4,11,R
4895,4896,18-30,Male,Beginner,12,11,3,63,69,80,56,4,1,A,8,2,14,1,22,R
60590,60591,18-30,Male,Beginner,15,17,2,50,9,92,43,0,1,A,14,15,48,2,22,R
60585,60586,18-30,Male,Beginner,23,15,22,4,94,68,79,1,4,C,6,6,11,6,18,D
93984,93985,18-30,Male,Beginner,35,10,15,47,36,5,83,4,4,A,13,0,48,17,16,D
60566,60567,18-30,Male,Beginner,21,15,18,80,72,3,41,0,0,C,4,30,31,16,26,D
60559,60560,18-30,Male,Beginner,30,20,22,21,32,53,7,8,2,B,6,4,10,6,10,R
60464,60465,18-30,Male,Beginner,1,4,19,40,16,29,42,1,2,C,5,5,50,19,26,D
5953,5954,18-30,Male,Beginner,42,4,10,100,21,29,52,1,2,C,9,22,15,16,17,R
39610,39611,18-30,Male,Beginner,45,17,20,77,9,37,10,8,4,B,3,11,32,10,16,R
94918,94919,18-30,Male,Beginner,41,27,11,39,71,63,95,0,2,B,14,32,28,6,16,D
60631,60632,18-30,Male,Beginner,27,4,0,32,89,11,82,7,1,C,6,25,13,2,30,R
94383,94384,18-30,Male,Beginner,26,17,20,92,100,16,31,2,2,C,5,12,16,15,28,D
5411,5412,18-30,Male,Beginner,37,28,11,21,74,42,75,9,1,C,18,0,0,11,4,D
40934,40935,18-30,Male,Beginner,10,17,9,91,21,64,4,0,1,A,17,11,8,6,20,D
94489,94490,18-30,Male,Beginner,25,24,11,88,86,77,31,2,0,B,12,3,1,2,12,R
40948,40949,18-30,Male,Beginner,49,11,0,49,37,50,38,9,0,B,13,23,37,16,2,D
5081,5082,18-30,Male,Beginner,35,17,13,42,88,80,46,1,4,B,6,0,37,3,7,D
60792,60793,18-30,Male,Beginner,49,13,8,65,39,60,94,7,1,C,13,4,29,9,28,R
5146,5147,18-30,Male,Beginner,12,30,24,96,31,80,94,5,3,B,9,15,49,12,13,D
5133,5134,18-30,Male,Beginner,7,15,14,73,34,85,40,4,0,C,12,13,50,19,22,D
40994,40995,18-30,Male,Beginner,36,9,15,98,13,4,26,1,0,B,6,29,34,6,1,D
60764,60765,18-30,Male,Beginner,5,8,22,74,32,75,83,3,3,C,13,1,48,0,9,D
40873,40874,18-30,Male,Beginner,29,29,6,3,59,13,97,9,4,A,5,0,44,4,6,D
94471,94472,18-30,Male,Beginner,43,16,18,38,8,0,74,7,2,B,7,30,29,16,4,D
40612,40613,18-30,Male,Beginner,1,30,4,53,44,64,37,9,4,B,0,8,42,0,8,R
94465,94466,18-30,Male,Beginner,39,10,19,81,2,63,98,10,4,A,8,24,44,17,22,R
59761,59762,18-30,Male,Beginner,23,10,19,28,30,89,6,7,2,C,7,33,45,10,10,R
5099,5100,18-30,Male,Beginner,13,25,15,6,24,74,9,4,2,B,12,19,16,18,10,R
59753,59754,18-30,Male,Beginner,17,0,11,38,39,12,92,7,3,A,15,6,37,6,15,D
94409,94410,18-30,Male,Beginner,1,26,20,28,47,12,10,3,3,B,11,1,23,8,12,D
94419,94420,18-30,Male,Beginner,2,15,8,4,23,78,91,2,4,A,10,19,5,2,8,D
40377,40378,18-30,Male,Beginner,6,17,8,28,45,32,82,9,2,C,2,20,48,2,1,R
59715,59716,18-30,Male,Beginner,1,21,7,4,96,48,97,7,1,C,17,3,31,4,25,R
59707,59708,18-30,Male,Beginner,31,24,24,87,76,3,19,2,4,C,1,24,7,3,12,D
5111,5112,18-30,Male,Beginner,12,6,6,33,64,51,68,6,2,C,12,26,41,3,17,R
5413,5414,18-30,Male,Beginner,3,13,16,92,82,77,35,0,2,A,4,11,29,6,17,R
95031,95032,18-30,Male,Beginner,25,6,7,9,79,15,28,3,3,B,15,33,8,2,22,R
40923,40924,18-30,Male,Beginner,8,5,21,7,61,62,0,8,1,B,18,30,33,0,15,R
40829,40830,18-30,Male,Beginner,23,6,6,82,34,54,90,9,2,B,4,35,33,13,19,D
4733,4734,18-30,Male,Beginner,9,8,21,40,7,81,33,5,2,A,4,29,35,1,5,R
4684,4685,18-30,Male,Beginner,12,12,23,74,10,62,51,10,0,A,9,14,7,18,9,D
4649,4650,18-30,Male,Beginner,4,9,22,95,61,85,63,7,3,B,3,0,28,5,8,R
94827,94828,18-30,Male,Beginner,38,8,18,94,24,43,72,3,4,A,13,7,46,4,9,R
60837,60838,18-30,Male,Beginner,23,13,21,29,65,91,70,8,0,C,18,28,12,9,10,R
39676,39677,18-30,Male,Beginner,30,10,18,91,60,2,13,9,4,B,7,11,12,1,22,R
60832,60833,18-30,Male,Beginner,3,16,13,53,59,76,56,0,4,C,2,20,13,13,14,D
4845,4846,18-30,Male,Beginner,36,5,21,85,68,54,56,9,3,A,12,15,36,8,24,D
4819,4820,18-30,Male,Beginner,9,25,11,54,82,48,79,7,2,A,8,20,40,18,12,R
40745,40746,18-30,Male,Beginner,7,22,25,58,10,100,21,0,3,B,15,9,18,15,25,R
40776,40777,18-30,Male,Beginner,49,15,23,58,94,76,7,0,2,B,14,0,33,1,5,D
61019,61020,18-30,Male,Beginner,2,2,6,58,7,32,25,7,0,B,7,32,18,5,12,D
4751,4752,18-30,Male,Beginner,46,25,19,43,88,21,28,2,0,B,9,34,5,14,5,D
61012,61013,18-30,Male,Beginner,23,5,22,38,62,84,81,3,1,B,13,18,26,12,14,D
95117,95118,18-30,Male,Beginner,24,10,9,87,37,69,33,1,4,C,4,2,8,3,17,R
5072,5073,18-30,Male,Beginner,26,23,12,61,17,93,35,8,4,C,10,30,41,0,25,R
5293,5294,18-30,Male,Beginner,50,15,24,1,12,25,9,7,0,B,5,26,34,16,26,R
60950,60951,18-30,Male,Beginner,32,14,21,41,95,62,35,4,1,A,9,13,35,20,26,D
60929,60930,18-30,Male,Beginner,24,16,17,72,43,43,31,9,1,C,11,12,31,13,24,R
60823,60824,18-30,Male,Beginner,36,0,20,89,9,100,19,9,0,B,0,29,44,18,1,D
94965,94966,18-30,Male,Beginner,2,5,4,86,59,92,99,2,2,A,9,34,22,5,27,R
60674,60675,18-30,Male,Beginner,34,14,1,98,81,64,63,1,4,A,11,28,49,12,19,D
40683,40684,18-30,Male,Beginner,49,8,8,48,99,6,54,3,3,C,16,30,45,13,21,R
5423,5424,18-30,Male,Beginner,11,6,5,5,6,56,83,0,4,A,14,14,2,16,0,D
94986,94987,18-30,Male,Beginner,29,3,0,81,95,0,57,3,4,C,10,30,28,16,11,D
94999,95000,18-30,Male,Beginner,22,29,18,33,96,15,93,8,3,B,16,34,50,7,17,R
40808,40809,18-30,Male,Beginner,5,29,1,89,95,3,44,0,2,B,2,14,11,11,7,D
44977,44978,18-30,Male,Beginner,4,20,4,21,25,73,78,1,2,B,1,19,19,19,30,D
40100,40101,18-30,Male,Beginner,50,11,12,97,76,63,47,5,0,A,14,6,44,1,17,R
93738,93739,18-30,Male,Beginner,7,4,25,21,55,85,33,10,3,C,10,8,45,17,18,R
53263,53264,18-30,Male,Beginner,32,24,0,46,72,31,100,4,3,B,4,10,4,14,6,R
52954,52955,18-30,Male,Beginner,20,20,12,44,54,36,56,0,0,A,18,12,11,13,20,D
48456,48457,18-30,Male,Beginner,0,20,17,80,85,74,82,5,2,C,2,28,47,10,25,D
48632,48633,18-30,Male,Beginner,13,14,22,14,61,12,17,3,2,B,5,34,11,2,20,R
48638,48639,18-30,Male,Beginner,35,29,0,19,44,9,0,7,1,C,5,7,42,4,1,D
96194,96195,18-30,Male,Beginner,27,21,2,29,78,49,1,9,0,B,12,11,16,11,6,R
48545,48546,18-30,Male,Beginner,41,17,1,3,5,30,52,8,4,B,10,23,3,12,17,D
48544,48545,18-30,Male,Beginner,34,5,1,91,0,86,58,6,1,A,13,23,20,17,1,R
5813,5814,18-30,Male,Beginner,41,20,16,16,12,32,74,8,2,C,12,20,36,4,26,R
5805,5806,18-30,Male,Beginner,43,10,3,41,46,47,38,8,2,A,10,13,42,13,15,D
5791,5792,18-30,Male,Beginner,29,25,6,91,13,1,40,6,0,A,12,23,50,1,0,R
48483,48484,18-30,Male,Beginner,41,10,25,54,93,59,80,8,3,A,13,27,7,8,9,R
48486,48487,18-30,Male,Beginner,7,19,25,28,95,44,82,5,3,A,7,21,48,15,24,R
48490,48491,18-30,Male,Beginner,24,2,15,67,53,11,98,4,1,C,10,4,4,2,13,D
5767,5768,18-30,Male,Beginner,23,5,6,48,12,20,65,3,2,B,2,27,43,18,22,R
53131,53132,18-30,Male,Beginner,34,16,24,21,49,96,51,10,4,B,8,19,25,8,17,D
48512,48513,18-30,Male,Beginner,11,30,13,23,69,16,51,5,1,B,7,22,47,15,16,R
94137,94138,18-30,Male,Beginner,46,1,1,44,55,25,49,6,2,B,6,16,28,19,14,R
53116,53117,18-30,Male,Beginner,43,9,3,85,47,77,69,9,2,A,17,14,0,10,30,R
53079,53080,18-30,Male,Beginner,8,15,7,41,33,88,35,1,1,B,17,19,3,5,21,R
94169,94170,18-30,Male,Beginner,13,18,7,98,44,42,71,3,0,B,15,33,4,16,7,D
51994,51995,18-30,Male,Beginner,4,18,25,79,2,23,1,5,1,A,15,14,15,8,9,D
48038,48039,18-30,Male,Beginner,47,18,8,99,82,57,94,6,0,B,17,33,1,5,21,R
48041,48042,18-30,Male,Beginner,12,0,3,74,44,41,66,7,2,B,2,24,38,7,4,D
5459,5460,18-30,Male,Beginner,38,16,1,99,64,49,33,8,4,B,0,10,36,16,11,D
5688,5689,18-30,Male,Beginner,33,2,1,40,18,27,83,8,4,A,17,0,39,6,1,R
96252,96253,18-30,Male,Beginner,43,15,15,86,29,29,27,5,3,C,1,23,6,0,26,R
96343,96344,18-30,Male,Beginner,34,19,1,100,71,32,58,9,0,C,3,23,49,13,28,D
5725,5726,18-30,Male,Beginner,16,20,18,71,76,47,65,5,4,B,9,7,32,15,29,D
47271,47272,18-30,Male,Beginner,40,3,5,38,95,55,46,4,3,A,15,10,36,19,3,D
47402,47403,18-30,Male,Beginner,0,20,22,39,80,5,74,4,1,C,17,16,15,10,22,D
52700,52701,18-30,Male,Beginner,7,27,20,59,15,91,43,0,1,B,2,4,12,0,29,D
3576,3577,18-30,Male,Beginner,45,7,0,51,78,24,89,10,0,B,4,4,42,8,26,R
96120,96121,18-30,Male,Beginner,41,25,14,19,68,71,56,9,0,B,4,1,40,2,5,R
3540,3541,18-30,Male,Beginner,33,1,9,84,49,19,73,10,2,A,10,12,2,9,1,R
52662,52663,18-30,Male,Beginner,24,20,2,42,63,45,90,6,0,C,1,31,49,6,25,R
3676,3677,18-30,Male,Beginner,48,1,12,34,63,98,81,3,0,A,3,36,17,3,27,D
53240,53241,18-30,Male,Beginner,47,11,8,97,16,16,86,5,3,A,9,14,5,8,6,D
3625,3626,18-30,Male,Beginner,37,2,20,76,83,28,27,1,2,A,14,25,41,18,25,D
3620,3621,18-30,Male,Beginner,1,25,22,26,66,99,56,10,4,B,15,25,1,18,7,R
96147,96148,18-30,Male,Beginner,10,24,14,75,23,65,96,1,4,B,17,35,6,17,26,D
48084,48085,18-30,Male,Beginner,3,12,24,55,0,83,97,6,4,B,4,21,37,7,2,D
3606,3607,18-30,Male,Beginner,13,7,16,73,88,17,8,7,1,A,16,8,13,16,12,D
48428,48429,18-30,Male,Beginner,18,6,7,15,2,5,54,3,4,A,17,32,11,12,15,R
53260,53261,18-30,Male,Beginner,28,15,2,50,2,27,72,9,1,B,6,6,4,4,30,D
53338,53339,18-30,Male,Beginner,50,6,20,2,53,91,80,10,1,B,10,25,49,18,21,R
53337,53338,18-30,Male,Beginner,15,17,14,71,64,37,53,2,4,C,8,29,7,5,23,D
53316,53317,18-30,Male,Beginner,30,21,1,58,5,76,4,10,2,C,9,28,9,17,5,D
53315,53316,18-30,Male,Beginner,1,30,12,41,100,44,25,7,4,C,10,6,36,7,18,R
3588,3589,18-30,Male,Beginner,15,28,12,0,7,27,57,1,0,A,16,20,14,14,13,R
53298,53299,18-30,Male,Beginner,47,3,24,24,11,39,56,2,1,B,9,28,21,2,12,R
96305,96306,18-30,Male,Beginner,1,6,11,2,78,14,62,4,3,A,1,27,23,3,14,D
96307,96308,18-30,Male,Beginner,5,28,25,94,33,58,38,7,4,C,1,9,30,20,11,D
3065,3066,18-30,Male,Beginner,17,10,16,12,99,26,92,2,2,B,4,5,40,19,17,D
96328,96329,18-30,Male,Beginner,25,3,12,79,25,3,68,7,3,B,6,31,29,5,4,D
48418,48419,18-30,Male,Beginner,29,1,2,63,73,31,17,9,4,B,12,31,49,6,17,R
93690,93691,18-30,Male,Beginner,44,12,13,75,18,87,79,2,1,C,9,29,34,6,10,D
51952,51953,18-30,Male,Beginner,37,9,22,15,92,3,47,8,2,B,12,2,35,13,18,R
47913,47914,18-30,Male,Beginner,42,14,19,89,18,44,61,2,2,C,1,3,15,8,22,D
94373,94374,18-30,Male,Beginner,20,1,16,59,14,32,73,6,0,B,8,13,21,11,28,R
6205,6206,18-30,Male,Beginner,0,2,21,51,2,42,52,0,4,C,13,15,8,14,3,D
39910,39911,18-30,Male,Beginner,42,12,11,70,86,91,97,9,3,B,14,5,49,9,1,D
94227,94228,18-30,Male,Beginner,26,20,17,21,32,87,73,7,3,C,13,28,12,2,24,D
39932,39933,18-30,Male,Beginner,13,28,18,80,9,28,60,9,3,C,18,10,47,2,26,R
6168,6169,18-30,Male,Beginner,5,13,21,10,14,36,100,2,1,B,17,10,48,20,10,D
94260,94261,18-30,Male,Beginner,30,12,2,60,95,44,80,8,4,C,10,10,15,4,0,D
6068,6069,18-30,Male,Beginner,2,0,20,93,73,12,61,0,2,A,2,27,34,13,2,D
52500,52501,18-30,Male,Beginner,37,15,3,58,25,63,44,4,1,B,14,27,13,19,20,D
52498,52499,18-30,Male,Beginner,17,2,6,95,65,59,27,6,0,A,3,22,36,19,18,D
94265,94266,18-30,Male,Beginner,30,8,12,27,95,22,93,0,0,A,16,27,14,16,6,R
5892,5893,18-30,Male,Beginner,43,5,18,70,59,94,80,3,0,B,4,11,34,15,1,R
52472,52473,18-30,Male,Beginner,44,27,10,22,77,22,12,0,0,A,11,17,43,10,8,D
52464,52465,18-30,Male,Beginner,36,25,14,6,6,84,83,4,2,A,13,31,50,9,27,D
5875,5876,18-30,Male,Beginner,7,26,24,13,53,80,100,8,2,B,11,7,27,19,25,D
5874,5875,18-30,Male,Beginner,13,18,23,33,38,61,29,4,2,A,11,29,36,8,21,D
39807,39808,18-30,Male,Beginner,0,28,4,86,18,51,18,3,4,A,17,19,19,17,19,R
5864,5865,18-30,Male,Beginner,13,14,3,27,95,5,92,9,1,C,14,2,45,19,21,R
93755,93756,18-30,Male,Beginner,14,21,9,61,17,79,89,4,2,B,13,36,29,18,11,R
93767,93768,18-30,Male,Beginner,24,0,11,42,18,72,63,5,2,A,7,31,45,9,23,D
52180,52181,18-30,Male,Beginner,39,21,0,17,62,82,59,9,2,B,5,15,29,2,4,D
93794,93795,18-30,Male,Beginner,8,26,22,17,35,85,69,5,4,C,15,7,24,0,13,R
93799,93800,18-30,Male,Beginner,22,29,10,41,49,73,87,1,1,B,1,11,2,2,8,D
52146,52147,18-30,Male,Beginner,5,14,25,30,96,63,86,10,2,A,2,28,47,16,29,R
39879,39880,18-30,Male,Beginner,10,22,16,23,46,69,87,0,3,B,12,5,6,8,0,D
6217,6218,18-30,Male,Beginner,4,0,2,8,46,90,1,6,3,B,6,10,41,8,23,D
43965,43966,18-30,Male,Beginner,47,4,4,58,36,74,98,4,3,A,9,26,47,7,22,R
51826,51827,18-30,Male,Beginner,34,16,24,70,32,58,82,0,3,B,17,30,31,10,29,R
48192,48193,18-30,Male,Beginner,34,26,7,70,19,60,85,10,4,B,12,6,26,20,8,D
5492,5493,18-30,Male,Beginner,20,27,6,71,30,42,9,4,2,C,14,14,0,15,4,D
47916,47917,18-30,Male,Beginner,26,23,10,61,50,69,51,6,0,B,8,6,2,3,14,R
52094,52095,18-30,Male,Beginner,50,18,2,28,25,92,41,8,1,C,9,14,17,3,0,R
47926,47927,18-30,Male,Beginner,34,23,18,19,49,50,92,1,1,B,18,12,19,16,30,R
47949,47950,18-30,Male,Beginner,2,23,21,98,0,8,2,3,0,C,18,34,14,7,30,R
47964,47965,18-30,Male,Beginner,8,26,7,5,71,72,25,3,4,C,8,1,0,4,28,R
47967,47968,18-30,Male,Beginner,7,18,16,86,3,77,88,3,4,B,5,12,48,4,19,D
47969,47970,18-30,Male,Beginner,3,29,24,74,37,80,57,5,0,A,5,33,21,1,19,R
47977,47978,18-30,Male,Beginner,47,19,3,6,43,53,25,1,3,A,8,31,17,18,8,R
52045,52046,18-30,Male,Beginner,11,20,7,77,40,65,24,7,1,A,16,26,15,1,23,D
94037,94038,18-30,Male,Beginner,31,22,22,46,74,60,33,5,2,B,17,0,14,9,19,D
52028,52029,18-30,Male,Beginner,47,5,12,17,15,48,6,2,3,C,10,0,2,18,11,D
51924,51925,18-30,Male,Beginner,23,16,25,41,53,83,70,5,0,C,17,4,36,10,30,R
48225,48226,18-30,Male,Beginner,10,3,10,57,67,70,85,5,3,A,2,8,46,4,21,D
6078,6079,18-30,Male,Beginner,37,29,1,42,27,0,80,8,0,C,7,30,40,15,17,R
6077,6078,18-30,Male,Beginner,1,2,12,29,44,15,15,5,0,A,13,9,25,4,11,D
48263,48264,18-30,Male,Beginner,27,14,10,93,76,78,48,3,2,B,12,36,35,0,26,D
48264,48265,18-30,Male,Beginner,30,9,6,55,96,63,91,9,1,A,13,14,47,9,10,R
6072,6073,18-30,Male,Beginner,30,28,15,21,97,88,14,3,4,B,5,35,26,18,1,D
94311,94312,18-30,Male,Beginner,21,11,13,81,35,8,17,7,0,C,12,27,25,0,8,D
51722,51723,18-30,Male,Beginner,43,13,21,15,39,97,72,1,2,B,5,23,2,8,24,R
94314,94315,18-30,Male,Beginner,30,22,21,52,82,20,73,8,0,C,12,5,39,0,20,R
94331,94332,18-30,Male,Beginner,43,16,24,21,100,14,71,3,3,B,16,16,42,3,15,D
48159,48160,18-30,Male,Beginner,50,7,1,30,59,4,66,7,3,A,15,13,5,7,3,D
51853,51854,18-30,Male,Beginner,39,30,12,41,43,51,83,2,1,C,4,22,48,7,19,D
51833,51834,18-30,Male,Beginner,17,28,23,10,15,61,26,5,1,C,9,33,33,9,3,R
6104,6105,18-30,Male,Beginner,21,8,20,24,34,84,64,10,1,A,12,30,18,5,22,D
40242,40243,18-30,Male,Beginner,32,10,15,20,52,19,84,6,3,A,0,2,8,6,14,R
79740,79741,18-30,Male,Beginner,25,30,16,47,50,14,4,8,2,A,10,26,36,16,22,D
55337,55338,18-30,Male,Beginner,33,26,22,10,88,2,21,9,2,C,3,28,42,2,30,R
46226,46227,18-30,Male,Beginner,13,23,9,42,64,55,48,10,2,C,4,8,26,8,10,D
46239,46240,18-30,Male,Beginner,33,29,6,48,21,25,32,5,2,B,7,1,10,1,2,D
80021,80022,18-30,Male,Beginner,31,29,14,21,98,18,76,0,4,A,1,33,2,2,2,D
20266,20267,18-30,Male,Beginner,31,11,4,64,98,77,70,4,2,A,16,25,0,9,11,R
20251,20252,18-30,Male,Beginner,31,13,16,6,36,63,37,10,0,C,2,17,36,4,21,R
20371,20372,18-30,Male,Beginner,2,4,13,1,78,51,0,2,3,B,1,3,13,4,10,R
54213,54214,18-30,Male,Beginner,26,3,12,70,17,98,59,5,2,A,17,29,8,13,4,D
46127,46128,18-30,Male,Beginner,20,29,24,71,44,90,21,2,3,B,5,11,43,16,9,D
20355,20356,18-30,Male,Beginner,20,21,22,84,91,76,20,6,0,A,6,19,50,16,13,D
79902,79903,18-30,Male,Beginner,26,23,1,55,87,48,44,0,2,C,4,17,8,4,14,R
79919,79920,18-30,Male,Beginner,46,17,5,44,12,87,31,1,2,B,12,32,0,3,23,D
20342,20343,18-30,Male,Beginner,32,20,25,19,34,97,38,0,4,A,9,3,47,8,9,D
20011,20012,18-30,Male,Beginner,25,7,19,70,42,5,97,2,4,A,6,9,5,10,15,R
54154,54155,18-30,Male,Beginner,50,26,2,26,35,59,89,2,1,A,13,31,48,3,20,D
46186,46187,18-30,Male,Beginner,48,14,2,79,92,15,99,8,4,C,4,29,19,12,3,R
20105,20106,18-30,Male,Beginner,5,30,2,70,78,90,34,6,0,A,2,7,26,1,14,D
46153,46154,18-30,Male,Beginner,46,17,3,32,50,55,55,1,4,B,2,20,46,4,1,R
46163,46164,18-30,Male,Beginner,20,4,11,48,19,12,86,1,4,C,17,28,23,1,28,R
80114,80115,18-30,Male,Beginner,48,14,15,43,12,90,18,3,0,C,5,18,14,20,6,D
46170,46171,18-30,Male,Beginner,47,20,11,68,11,37,44,2,1,C,5,26,5,1,10,D
45860,45861,18-30,Male,Beginner,34,15,6,89,40,22,62,0,2,C,4,13,7,13,21,D
54288,54289,18-30,Male,Beginner,30,7,25,84,97,86,37,10,4,A,6,34,15,10,13,D
20183,20184,18-30,Male,Beginner,27,11,21,2,53,49,21,5,1,A,7,34,45,14,25,R
20180,20181,18-30,Male,Beginner,28,1,18,58,7,60,66,1,2,A,14,35,29,7,4,D
80160,80161,18-30,Male,Beginner,5,7,0,62,68,58,93,2,0,B,12,27,6,16,13,R
46218,46219,18-30,Male,Beginner,29,28,14,11,85,93,91,6,2,A,17,27,12,14,20,D
54245,54246,18-30,Male,Beginner,48,23,4,66,12,23,79,2,4,B,8,13,48,14,10,R
46209,46210,18-30,Male,Beginner,35,27,0,80,73,62,79,6,0,B,7,11,31,3,14,R
45939,45940,18-30,Male,Beginner,42,8,15,62,52,90,52,9,3,A,12,22,35,20,9,D
29333,29334,18-30,Male,Beginner,8,11,14,12,5,93,76,3,0,B,2,0,50,10,30,D
19703,19704,18-30,Male,Beginner,11,9,22,51,66,86,89,2,2,B,18,1,44,1,25,D
29187,29188,18-30,Male,Beginner,4,20,7,83,46,98,71,0,1,C,5,35,38,12,15,D
19677,19678,18-30,Male,Beginner,15,25,10,97,62,13,13,10,0,B,18,0,34,18,27,R
19665,19666,18-30,Male,Beginner,39,17,9,79,8,38,72,6,3,C,6,4,34,3,3,R
71103,71104,18-30,Male,Beginner,24,2,20,5,28,83,76,2,3,B,0,14,32,17,21,R
80388,80389,18-30,Male,Beginner,42,23,24,18,77,81,98,10,3,B,8,35,33,7,7,D
19659,19660,18-30,Male,Beginner,45,27,25,37,29,28,93,8,3,C,13,22,1,8,3,R
80399,80400,18-30,Male,Beginner,48,29,2,20,85,18,74,5,4,B,0,15,18,18,2,D
19794,19795,18-30,Male,Beginner,44,26,11,88,25,35,13,0,1,A,9,9,25,8,15,R
45982,45983,18-30,Male,Beginner,23,7,12,62,90,67,80,8,1,B,14,28,27,13,13,R
45996,45997,18-30,Male,Beginner,17,6,2,51,47,88,28,1,0,A,16,36,9,20,5,D
71035,71036,18-30,Male,Beginner,6,9,20,30,47,82,91,0,1,B,12,33,1,20,2,D
80450,80451,18-30,Male,Beginner,33,18,16,30,79,8,8,3,0,C,15,6,48,11,24,R
19768,19769,18-30,Male,Beginner,34,28,3,6,96,61,4,10,3,B,14,36,14,18,22,R
46033,46034,18-30,Male,Beginner,14,6,5,4,74,6,33,3,3,B,17,14,48,17,17,R
19746,19747,18-30,Male,Beginner,36,16,3,71,13,7,60,1,2,A,5,30,43,14,25,D
19739,19740,18-30,Male,Beginner,3,26,8,27,25,74,38,0,1,B,10,17,6,5,3,D
37788,37789,18-30,Male,Beginner,0,15,16,24,70,67,28,7,2,A,13,28,50,15,23,R
19810,19811,18-30,Male,Beginner,38,21,14,9,26,85,21,8,0,B,11,20,3,12,3,R
79985,79986,18-30,Male,Beginner,8,9,18,32,39,2,20,1,2,B,14,12,20,14,30,R
54324,54325,18-30,Male,Beginner,34,21,18,82,84,30,62,1,0,B,12,10,41,19,4,D
45916,45917,18-30,Male,Beginner,46,4,12,24,59,93,33,7,3,B,3,15,11,5,7,D
79992,79993,18-30,Male,Beginner,49,2,8,24,25,18,76,8,1,C,18,15,18,18,8,R
45935,45936,18-30,Male,Beginner,24,24,10,94,47,47,46,1,0,C,13,3,37,4,16,D
46202,46203,18-30,Male,Beginner,48,3,16,41,77,41,59,10,4,A,5,8,47,9,1,D
20155,20156,18-30,Male,Beginner,2,30,13,77,16,44,67,1,1,B,11,27,32,9,19,R
45631,45632,18-30,Male,Beginner,34,21,18,47,97,79,31,8,1,A,8,4,2,16,29,D
20151,20152,18-30,Male,Beginner,8,18,18,16,81,37,82,4,2,A,13,9,10,11,0,D
45808,45809,18-30,Male,Beginner,38,0,7,83,63,65,66,6,1,C,3,11,3,1,8,D
81003,81004,18-30,Male,Beginner,4,22,15,68,81,57,39,2,1,A,3,18,27,19,29,D
19077,19078,18-30,Male,Beginner,46,22,2,20,63,17,2,8,0,B,5,31,18,13,12,R
81026,81027,18-30,Male,Beginner,7,9,4,97,71,77,94,6,0,B,8,9,4,2,3,R
45696,45697,18-30,Male,Beginner,16,16,8,16,75,81,61,5,3,C,11,10,18,10,30,D
54652,54653,18-30,Male,Beginner,38,7,16,19,3,27,26,5,0,B,2,17,10,14,13,R
54643,54644,18-30,Male,Beginner,25,6,8,24,36,78,13,5,2,C,3,10,37,8,24,R
18824,18825,18-30,Male,Beginner,7,15,22,2,34,91,36,5,0,A,0,0,24,14,2,R
54634,54635,18-30,Male,Beginner,25,27,0,67,70,1,84,8,3,B,17,8,49,0,5,D
54631,54632,18-30,Male,Beginner,44,20,3,62,76,80,91,10,1,C,8,8,46,5,13,R
54629,54630,18-30,Male,Beginner,47,11,10,91,93,55,23,1,3,B,18,16,37,10,28,D
81051,81052,18-30,Male,Beginner,24,4,5,5,7,63,65,8,2,C,9,14,12,8,3,R
54624,54625,18-30,Male,Beginner,30,29,5,30,12,25,47,3,3,C,13,27,9,10,21,R
45724,45725,18-30,Male,Beginner,23,4,15,11,22,75,28,0,4,B,6,14,45,15,3,R
53610,53611,18-30,Male,Beginner,32,11,14,88,49,57,77,9,4,C,2,7,50,15,14,R
53607,53608,18-30,Male,Beginner,16,22,13,3,39,83,75,9,2,C,6,11,32,2,23,D
53605,53606,18-30,Male,Beginner,36,4,9,73,63,4,0,9,4,A,17,36,47,16,22,R
53595,53596,18-30,Male,Beginner,19,17,12,23,21,67,71,6,4,A,8,19,50,16,1,R
