Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Género_x
308,10,8,3,58,83,62,99,2,2,A,11,0,0,14,6,D,1,18-30,Masculino
309,29,10,19,89,63,97,51,9,0,B,4,14,19,6,28,R,1,18-30,Masculino
310,14,23,10,15,68,77,45,4,4,B,15,0,13,9,30,D,1,18-30,Masculino
311,26,21,25,5,82,3,43,6,4,C,3,10,39,20,18,R,1,18-30,Masculino
312,34,0,10,56,85,92,21,7,2,C,16,1,24,19,19,D,1,18-30,Masculino
313,32,17,10,46,58,40,52,0,1,C,1,0,24,9,22,R,1,18-30,Masculino
314,19,5,1,47,59,44,58,1,3,A,11,30,2,12,10,R,1,18-30,Masculino
315,15,26,16,41,82,49,93,6,1,B,0,15,4,14,26,R,1,18-30,Masculino
316,33,1,8,75,61,78,29,10,4,A,11,21,37,17,29,D,1,18-30,Masculino
317,1,14,1,59,15,27,7,1,1,B,11,17,25,3,20,D,1,18-30,Masculino
318,34,28,23,76,87,41,97,6,3,B,11,16,39,19,11,R,1,18-30,Masculino
319,39,25,14,3,67,79,56,8,1,B,18,29,37,16,2,R,1,18-30,Masculino
320,27,20,15,1,14,75,72,10,1,C,16,9,37,2,16,R,1,18-30,Masculino
321,46,13,24,89,88,68,19,1,1,A,10,34,3,20,6,D,1,18-30,Masculino
322,38,4,3,58,54,97,24,6,1,A,12,20,6,20,21,R,1,18-30,Masculino
323,5,5,7,26,34,0,18,3,0,B,7,15,29,1,9,D,1,18-30,Masculino
324,8,5,8,26,54,38,4,10,4,A,9,5,29,3,30,R,1,18-30,Masculino
325,19,29,25,78,13,95,74,1,3,C,7,2,18,0,22,D,1,18-30,Masculino
326,0,21,25,71,48,89,78,6,4,A,7,20,38,14,14,D,1,18-30,Masculino
327,7,29,4,6,82,16,71,4,0,B,8,12,34,0,29,D,1,18-30,Masculino
328,22,17,15,62,99,90,82,0,0,C,6,17,39,5,1,R,1,18-30,Masculino
329,2,13,12,45,6,87,86,4,0,C,13,23,32,6,12,D,1,18-30,Masculino
330,3,9,6,62,29,34,26,2,0,B,1,26,32,18,27,R,1,18-30,Masculino
331,24,13,25,11,82,45,39,6,1,A,10,3,13,11,3,D,1,18-30,Masculino
332,46,12,19,12,48,41,95,5,4,B,7,21,37,0,17,R,1,18-30,Masculino
333,37,30,16,42,88,38,25,7,2,A,12,23,9,6,23,D,1,18-30,Masculino
334,14,29,2,16,15,89,26,4,3,A,14,9,27,18,22,D,1,18-30,Masculino
335,20,2,4,62,50,48,61,1,0,C,2,1,13,12,0,R,1,18-30,Masculino
336,34,29,18,80,71,61,82,8,4,B,13,5,35,11,1,R,1,18-30,Masculino
337,45,5,11,35,81,37,49,10,0,C,14,17,37,11,1,D,1,18-30,Masculino
338,13,28,6,84,91,22,41,7,0,B,1,16,15,12,3,D,1,18-30,Masculino
339,35,7,8,7,79,21,28,5,0,B,18,22,20,13,2,R,1,18-30,Masculino
340,11,11,5,68,82,3,38,9,0,C,11,29,27,11,16,D,1,18-30,Masculino
341,16,12,25,89,41,48,59,6,0,B,3,20,32,19,27,D,1,18-30,Masculino
342,38,10,16,79,16,58,40,8,3,B,2,9,5,11,13,R,1,18-30,Masculino
343,8,11,15,35,62,72,32,6,4,A,4,12,40,5,1,R,1,18-30,Masculino
344,34,0,22,27,44,67,82,2,0,B,2,11,14,9,15,R,1,18-30,Masculino
345,12,16,2,92,76,70,100,5,0,B,14,8,43,19,10,D,1,18-30,Masculino
346,14,15,20,46,6,86,82,10,0,C,18,3,2,8,24,D,1,18-30,Masculino
347,17,10,25,75,26,1,96,10,0,C,1,23,42,1,12,D,1,18-30,Masculino
348,50,12,3,100,9,48,15,6,1,B,11,33,46,6,0,R,1,18-30,Masculino
349,32,17,9,29,33,87,22,1,1,A,4,4,34,8,24,D,1,18-30,Masculino
350,5,10,4,22,35,94,6,2,2,A,16,14,13,11,22,R,1,18-30,Masculino
351,26,30,20,15,24,30,25,3,0,C,13,3,1,4,1,R,1,18-30,Masculino
352,22,27,21,13,5,39,95,9,2,B,9,7,28,0,1,D,1,18-30,Masculino
353,26,11,9,73,23,47,11,5,3,B,2,23,3,14,20,R,1,18-30,Masculino
354,33,5,11,70,17,50,71,0,2,A,3,27,25,7,28,D,1,18-30,Masculino
355,45,8,9,51,86,42,4,8,4,A,5,26,50,0,4,R,1,18-30,Masculino
356,37,15,12,36,5,97,91,4,1,A,15,0,11,17,3,R,1,18-30,Masculino
357,13,3,10,28,28,54,68,6,1,C,6,33,1,12,11,R,1,18-30,Masculino
358,35,2,21,66,24,87,48,8,0,B,14,16,16,0,25,D,1,18-30,Masculino
359,7,27,15,14,54,48,25,8,0,C,10,36,34,4,25,R,1,18-30,Masculino
360,34,15,7,99,80,89,4,0,3,B,0,25,9,17,28,D,1,18-30,Masculino
361,18,23,7,46,45,79,21,0,3,C,4,23,47,15,27,R,1,18-30,Masculino
362,29,26,24,45,23,56,78,2,4,B,12,20,21,9,2,R,1,18-30,Masculino
363,13,25,7,51,74,76,12,5,0,A,13,29,40,3,19,R,1,18-30,Masculino
364,19,29,12,18,25,14,27,1,0,A,8,12,42,0,9,D,1,18-30,Masculino
365,48,24,1,76,97,26,32,9,3,A,16,36,20,7,19,D,1,18-30,Masculino
366,24,11,11,20,27,67,22,10,3,C,14,2,14,4,17,D,1,18-30,Masculino
367,39,10,9,63,2,79,96,0,3,A,6,31,34,1,20,D,1,18-30,Masculino
368,23,4,11,36,74,63,17,0,1,B,11,34,47,16,30,D,1,18-30,Masculino
369,13,24,10,26,37,93,29,4,2,C,5,18,20,6,20,R,1,18-30,Masculino
370,25,17,14,54,60,29,25,3,2,B,15,13,20,16,20,R,1,18-30,Masculino
371,37,18,15,28,77,35,15,0,0,C,4,21,20,5,26,D,1,18-30,Masculino
372,22,22,16,19,50,66,76,3,1,B,8,16,43,14,30,D,1,18-30,Masculino
373,21,22,25,24,89,85,38,2,3,B,13,3,31,4,26,D,1,18-30,Masculino
374,47,5,1,69,47,85,32,1,0,C,7,18,4,14,9,D,1,18-30,Masculino
375,18,21,17,62,20,48,25,8,1,C,13,36,38,17,0,R,1,18-30,Masculino
376,45,17,11,35,53,75,47,10,4,A,11,1,8,17,5,D,1,18-30,Masculino
377,50,25,18,1,55,54,64,0,1,A,9,14,17,20,10,D,1,18-30,Masculino
378,2,5,25,21,93,84,37,6,0,B,12,1,20,20,1,D,1,18-30,Masculino
379,41,3,22,95,58,55,1,3,2,B,18,10,7,5,6,D,1,18-30,Masculino
380,18,11,17,15,71,67,5,4,3,B,14,22,43,1,19,R,1,18-30,Masculino
381,8,18,16,17,50,94,45,9,4,C,7,9,33,16,30,R,1,18-30,Masculino
382,27,28,5,68,19,43,49,4,1,C,9,2,9,20,20,D,1,18-30,Masculino
383,19,26,24,53,95,30,37,0,0,A,2,4,50,3,20,R,1,18-30,Masculino
384,44,28,14,99,85,57,87,5,0,B,2,2,40,11,20,R,1,18-30,Masculino
385,6,1,2,29,58,86,17,8,3,A,4,12,23,18,17,D,1,18-30,Masculino
386,13,16,5,44,70,52,26,1,0,C,15,18,39,1,20,D,1,18-30,Masculino
387,8,10,2,18,8,83,40,6,0,C,16,34,23,1,18,R,1,18-30,Masculino
388,18,10,0,86,0,78,71,5,3,C,5,23,31,13,3,R,1,18-30,Masculino
389,46,20,12,33,28,22,91,4,4,A,15,23,32,14,12,R,1,18-30,Masculino
390,13,15,20,12,62,27,73,3,2,C,1,16,37,19,17,R,1,18-30,Masculino
391,37,1,25,42,71,15,16,3,2,B,14,9,43,1,19,R,1,18-30,Masculino
392,35,1,13,61,55,36,61,5,1,A,17,1,50,3,28,D,1,18-30,Masculino
393,39,22,12,92,67,20,28,3,4,C,0,22,48,18,24,R,1,18-30,Masculino
394,16,7,3,99,34,78,57,4,1,A,18,5,33,8,23,R,1,18-30,Masculino
395,29,12,6,21,2,16,69,5,2,A,11,1,10,6,12,R,1,18-30,Masculino
396,8,9,21,51,6,36,77,4,3,C,7,20,30,12,29,R,1,18-30,Masculino
397,32,7,9,51,26,76,21,6,0,C,5,34,17,11,30,R,1,18-30,Masculino
398,24,29,6,35,0,18,5,8,2,A,11,28,22,2,26,R,1,18-30,Masculino
399,13,3,20,72,90,29,25,9,4,A,6,6,21,12,27,R,1,18-30,Masculino
400,10,14,14,18,79,44,38,6,2,C,17,28,42,14,18,R,1,18-30,Masculino
401,34,29,14,37,70,17,11,6,4,B,13,36,17,13,16,D,1,31-45,Masculino
402,40,0,3,69,43,77,98,3,4,A,7,22,39,8,0,D,1,31-45,Masculino
403,13,10,22,78,86,61,13,0,4,A,13,32,46,12,5,R,1,31-45,Masculino
404,29,6,22,56,40,35,21,7,1,B,4,7,40,3,18,D,1,31-45,Masculino
405,40,16,5,19,74,99,50,3,3,C,8,11,46,20,19,D,1,31-45,Masculino
406,3,26,23,8,41,83,22,0,2,C,7,9,38,7,0,D,1,31-45,Masculino
407,3,19,19,31,32,51,47,4,3,B,1,14,19,2,7,D,1,31-45,Masculino
408,27,23,25,3,49,18,70,7,0,C,15,23,12,1,16,D,1,31-45,Masculino
409,7,17,4,49,62,43,49,3,2,C,12,25,44,18,20,D,1,31-45,Masculino
410,1,21,19,81,99,6,88,7,3,A,6,2,0,7,21,R,1,31-45,Masculino
411,40,28,11,4,36,43,12,7,3,A,15,1,3,16,14,R,1,31-45,Masculino
412,45,21,0,19,58,67,84,2,0,A,6,5,23,12,17,D,1,31-45,Masculino
413,21,11,7,86,80,33,9,8,4,B,13,20,35,6,6,R,1,31-45,Masculino
414,40,8,0,74,98,65,54,2,2,C,13,8,35,8,15,D,1,31-45,Masculino
415,15,4,4,36,47,68,8,0,2,C,11,9,44,11,6,R,1,31-45,Masculino
416,28,9,21,21,4,54,78,1,0,A,0,35,1,13,16,R,1,31-45,Masculino
417,48,3,5,57,47,9,51,5,4,A,0,2,27,13,3,R,1,31-45,Masculino
418,47,4,20,67,95,95,1,9,2,B,11,23,25,14,11,D,1,31-45,Masculino
419,29,27,2,92,2,41,24,1,2,C,14,21,22,2,12,R,1,31-45,Masculino
420,11,27,14,43,46,40,12,5,2,B,3,13,14,14,3,R,1,31-45,Masculino
421,34,9,4,33,61,76,97,0,4,C,6,26,35,18,20,D,1,31-45,Masculino
422,10,30,23,76,98,68,50,10,0,B,15,32,26,19,0,D,1,31-45,Masculino
423,45,10,13,41,13,9,57,0,2,A,2,21,5,13,0,R,1,31-45,Masculino
424,49,20,17,8,62,9,33,4,3,B,6,28,34,7,6,D,1,31-45,Masculino
425,20,23,15,94,60,90,34,9,4,B,5,18,38,4,8,R,1,31-45,Masculino
426,20,9,5,6,30,59,2,10,1,A,15,18,37,18,0,R,1,31-45,Masculino
427,4,27,24,67,94,50,58,8,0,C,7,5,34,3,15,D,1,31-45,Masculino
428,47,7,23,18,16,20,69,7,3,C,5,18,35,13,17,D,1,31-45,Masculino
429,19,1,13,93,23,7,47,2,2,A,9,12,9,15,21,R,1,31-45,Masculino
430,36,22,23,30,22,64,63,2,1,B,15,25,29,19,30,D,1,31-45,Masculino
431,2,7,7,34,81,91,18,0,0,B,10,21,40,5,14,R,1,31-45,Masculino
432,43,15,6,56,49,77,66,2,4,B,12,20,37,5,5,D,1,31-45,Masculino
433,32,26,7,84,77,84,81,10,1,C,5,35,28,2,1,D,1,31-45,Masculino
434,8,21,12,60,78,29,72,0,1,B,0,1,42,14,8,D,1,31-45,Masculino
435,8,4,5,30,78,84,75,7,3,C,18,29,38,2,3,D,1,31-45,Masculino
436,3,26,17,82,69,48,4,0,0,B,11,26,49,10,12,D,1,31-45,Masculino
437,34,24,1,94,26,8,66,4,3,A,5,6,3,2,22,R,1,31-45,Masculino
438,16,28,7,52,14,16,10,8,3,A,17,19,4,9,21,R,1,31-45,Masculino
439,33,2,10,31,49,68,93,6,2,C,12,30,3,17,10,R,1,31-45,Masculino
440,23,11,0,65,35,57,67,3,4,C,6,22,35,0,12,D,1,31-45,Masculino
441,31,12,21,58,7,56,68,10,1,A,12,12,44,15,10,R,1,31-45,Masculino
442,0,12,5,9,78,61,0,8,0,A,7,16,15,15,18,R,1,31-45,Masculino
443,7,9,15,1,2,94,90,8,4,B,16,3,24,9,7,D,1,31-45,Masculino
444,44,3,19,65,61,51,91,1,4,A,8,13,13,0,6,D,1,31-45,Masculino
445,22,8,11,59,46,60,62,9,0,C,12,19,10,3,24,D,1,31-45,Masculino
446,46,21,10,87,76,39,28,9,4,A,1,12,28,2,15,R,1,31-45,Masculino
447,39,23,9,16,97,37,81,10,2,C,3,2,33,4,2,R,1,31-45,Masculino
448,11,22,2,95,87,42,11,5,4,C,1,25,21,11,16,D,1,31-45,Masculino
449,11,26,12,15,95,62,76,3,2,B,3,25,13,11,17,R,1,31-45,Masculino
450,45,1,2,15,60,18,40,7,1,B,17,17,23,12,27,R,1,31-45,Masculino
451,46,18,14,45,31,99,1,10,1,B,4,31,38,11,26,D,1,31-45,Masculino
452,14,0,15,38,93,49,36,6,3,B,18,13,25,15,14,R,1,31-45,Masculino
453,40,24,12,30,12,32,44,6,2,A,9,2,42,12,27,D,1,31-45,Masculino
454,18,28,16,87,0,12,79,10,1,B,17,0,35,4,16,R,1,31-45,Masculino
455,25,6,2,0,33,77,47,9,4,A,9,25,38,3,10,D,1,31-45,Masculino
456,28,16,19,10,61,96,23,8,0,B,4,23,15,20,4,R,1,31-45,Masculino
457,21,2,10,84,78,61,98,4,0,B,16,34,37,14,15,R,1,31-45,Masculino
458,39,19,20,3,77,92,21,5,2,C,12,13,31,11,14,D,1,31-45,Masculino
459,20,19,18,70,92,42,99,0,3,A,16,2,5,18,9,D,1,31-45,Masculino
460,50,20,21,25,97,48,10,5,4,C,8,12,33,20,13,D,1,31-45,Masculino
461,37,29,10,49,81,35,57,1,2,B,11,13,7,18,1,D,1,31-45,Masculino
462,19,2,15,11,70,9,45,5,0,A,13,20,29,20,15,R,1,31-45,Masculino
463,28,2,20,94,92,94,28,8,2,B,13,25,26,10,18,D,1,31-45,Masculino
464,50,16,2,80,30,5,34,7,4,C,7,2,6,20,7,D,1,31-45,Masculino
465,3,6,21,96,63,56,14,8,1,A,4,3,26,5,14,D,1,31-45,Masculino
466,6,26,5,74,24,0,59,9,4,C,18,35,24,8,9,D,1,31-45,Masculino
467,27,25,13,91,37,70,94,7,1,B,13,0,45,0,29,D,1,31-45,Masculino
468,27,13,23,95,13,57,41,2,1,B,8,32,40,11,4,R,1,31-45,Masculino
469,3,16,17,64,7,90,42,7,1,B,6,6,14,13,19,D,1,31-45,Masculino
470,21,17,16,46,90,20,79,5,2,A,7,10,24,5,15,D,1,31-45,Masculino
471,11,12,3,91,53,91,73,5,0,C,13,26,21,0,20,D,1,31-45,Masculino
472,44,19,22,52,1,79,48,5,2,C,13,13,17,1,25,R,1,31-45,Masculino
473,2,28,14,70,80,55,63,2,0,B,10,21,11,10,21,R,1,31-45,Masculino
474,21,19,10,1,100,86,31,9,4,C,13,15,22,2,11,R,1,31-45,Masculino
475,43,20,25,23,77,19,63,0,3,A,7,11,50,9,22,D,1,31-45,Masculino
476,1,26,2,3,88,53,1,3,4,B,2,9,44,5,29,D,1,31-45,Masculino
477,23,17,2,18,55,24,23,9,2,B,17,23,38,5,12,R,1,31-45,Masculino
478,33,3,15,25,93,27,86,5,2,B,2,17,24,19,8,R,1,31-45,Masculino
479,26,0,4,74,92,4,65,10,0,A,12,21,9,20,16,D,1,31-45,Masculino
480,40,17,20,39,83,20,37,9,2,B,11,8,29,1,19,D,1,31-45,Masculino
481,0,0,9,49,84,17,30,1,1,B,14,16,9,9,27,D,1,31-45,Masculino
482,7,25,18,42,60,46,25,6,2,B,17,12,33,5,11,R,1,31-45,Masculino
483,22,25,24,74,21,69,28,6,0,B,4,36,45,16,24,D,1,31-45,Masculino
484,37,12,3,66,34,56,66,10,0,C,6,5,12,13,4,D,1,31-45,Masculino
485,5,19,18,11,100,92,77,3,1,B,10,20,28,4,23,R,1,31-45,Masculino
486,21,19,10,66,15,18,24,3,0,A,10,35,37,16,11,R,1,31-45,Masculino
487,24,22,1,26,49,96,47,0,3,B,14,6,40,1,0,R,1,31-45,Masculino
488,17,9,9,53,42,64,64,1,4,B,9,35,44,8,19,D,1,31-45,Masculino
489,16,26,10,65,16,2,52,8,2,C,14,24,8,11,27,R,1,31-45,Masculino
490,11,10,24,48,79,41,66,9,3,B,12,10,12,18,15,R,1,31-45,Masculino
491,5,8,19,15,57,20,89,7,2,C,13,13,36,6,29,D,1,31-45,Masculino
492,25,8,15,1,1,98,17,7,3,A,16,28,13,8,11,D,1,31-45,Masculino
493,26,4,18,59,3,39,8,8,2,C,12,9,36,20,8,R,1,31-45,Masculino
494,7,25,22,53,84,66,37,6,1,B,9,4,8,15,12,D,1,31-45,Masculino
495,18,0,23,29,38,24,86,8,0,A,0,7,7,19,16,R,1,31-45,Masculino
496,41,16,10,83,97,54,20,9,0,B,0,4,38,10,16,D,1,31-45,Masculino
497,0,21,13,37,93,83,64,1,1,C,14,23,39,11,3,D,1,31-45,Masculino
498,28,1,1,27,5,51,20,5,3,A,15,25,2,14,13,R,1,31-45,Masculino
499,44,23,22,24,80,43,26,2,4,A,11,5,46,17,18,R,1,31-45,Masculino
500,48,12,4,95,88,97,69,10,3,C,5,15,39,18,6,R,1,31-45,Masculino
501,34,8,4,9,68,84,43,5,0,C,5,35,32,15,26,D,1,31-45,Masculino
502,39,28,18,59,68,55,99,2,4,A,11,11,31,14,2,R,1,31-45,Masculino
503,13,3,20,41,19,54,27,7,2,A,14,10,6,4,0,D,1,31-45,Masculino
504,34,4,11,39,63,86,44,10,4,C,3,2,18,10,11,D,1,31-45,Masculino
505,47,10,17,96,15,69,16,3,3,B,3,36,33,14,14,R,1,31-45,Masculino
506,44,23,3,76,50,76,39,9,1,A,1,5,13,17,10,D,1,31-45,Masculino
507,19,18,21,41,36,86,2,5,2,C,11,18,49,12,9,D,1,31-45,Masculino
508,48,20,16,46,72,72,75,8,3,B,6,17,46,3,1,R,1,31-45,Masculino
509,12,2,9,36,68,80,75,1,2,A,8,15,45,16,25,D,1,31-45,Masculino
510,37,11,19,79,41,65,65,1,4,A,8,22,18,3,28,D,1,31-45,Masculino
511,48,25,5,21,56,18,45,6,0,C,7,36,50,15,3,R,1,31-45,Masculino
512,45,18,24,56,65,82,85,1,3,B,13,8,25,14,16,R,1,31-45,Masculino
513,48,18,13,83,8,6,86,1,1,A,0,2,16,13,16,D,1,31-45,Masculino
514,7,12,10,26,99,62,29,3,4,B,11,7,27,11,27,D,1,31-45,Masculino
515,42,27,10,40,85,41,68,8,3,B,1,3,18,2,29,D,1,31-45,Masculino
516,19,6,17,79,63,41,8,7,1,A,12,11,26,9,7,D,1,31-45,Masculino
517,32,14,22,33,85,58,84,1,3,B,3,30,47,7,22,R,1,31-45,Masculino
518,25,22,21,31,21,19,10,7,4,A,17,24,18,5,13,D,1,31-45,Masculino
519,38,6,17,89,33,72,68,3,3,B,18,15,32,13,23,D,1,31-45,Masculino
520,20,25,23,88,54,16,98,1,2,A,15,13,50,16,28,D,1,31-45,Masculino
521,48,7,22,65,28,26,90,10,4,C,13,12,6,20,3,D,1,31-45,Masculino
522,41,4,10,11,37,46,65,9,3,A,7,6,28,18,5,R,1,31-45,Masculino
523,42,20,20,39,96,1,87,6,0,A,11,11,42,15,30,D,1,31-45,Masculino
524,40,13,11,72,17,62,30,5,3,A,8,36,4,14,28,R,1,31-45,Masculino
525,8,3,4,75,70,61,32,9,2,B,5,3,29,14,18,R,1,31-45,Masculino
526,23,22,22,89,64,99,38,4,1,C,17,1,48,0,26,R,1,31-45,Masculino
527,36,9,8,72,96,18,93,10,1,B,1,34,42,11,28,R,1,31-45,Masculino
528,48,19,24,9,0,16,45,0,1,B,7,2,7,9,23,R,1,31-45,Masculino
529,40,14,8,95,87,68,36,1,0,A,13,3,41,13,3,D,1,31-45,Masculino
530,16,17,21,97,3,38,91,7,2,B,5,11,11,9,2,R,1,31-45,Masculino
531,23,19,9,47,3,81,59,0,4,A,9,18,41,9,19,R,1,31-45,Masculino
532,20,12,21,19,81,70,30,2,1,C,7,9,12,19,5,R,1,31-45,Masculino
533,50,28,18,38,26,80,10,1,2,B,16,0,25,10,26,D,1,31-45,Masculino
534,38,7,0,59,42,38,86,4,3,B,11,16,17,15,22,R,1,31-45,Masculino
535,40,8,6,65,58,35,1,3,0,B,16,15,41,8,6,D,1,31-45,Masculino
536,38,15,3,64,31,39,26,6,2,A,12,8,50,14,13,R,1,31-45,Masculino
537,12,18,0,50,32,44,98,4,2,A,18,8,48,13,30,R,1,31-45,Masculino
538,10,15,14,35,27,3,1,7,4,B,11,8,19,18,11,D,1,31-45,Masculino
539,45,6,7,23,54,24,100,3,2,B,15,11,15,8,15,D,1,31-45,Masculino
540,18,13,11,26,99,68,20,5,4,C,4,14,36,3,19,D,1,31-45,Masculino
541,10,27,21,1,59,29,57,3,0,C,15,1,2,20,7,R,1,31-45,Masculino
542,12,13,21,30,69,75,4,1,0,C,5,10,26,6,22,D,1,31-45,Masculino
543,45,24,17,56,61,67,51,0,3,C,10,10,14,7,1,D,1,31-45,Masculino
544,44,26,14,77,79,87,44,0,4,C,16,7,33,7,12,D,1,31-45,Masculino
545,0,3,16,65,33,28,84,7,4,A,13,31,44,18,7,D,1,31-45,Masculino
546,39,25,13,28,86,72,92,3,1,C,5,5,21,14,24,D,1,31-45,Masculino
547,43,14,13,14,87,67,19,4,1,C,10,19,39,15,20,R,1,31-45,Masculino
548,18,2,17,11,55,50,60,10,3,B,11,34,22,8,30,D,1,31-45,Masculino
549,11,4,19,100,12,23,37,7,0,A,12,7,48,11,19,R,1,31-45,Masculino
550,7,0,17,27,55,13,19,6,1,C,3,33,3,15,15,D,1,31-45,Masculino
551,7,2,15,83,17,68,24,7,2,C,6,18,50,3,3,D,1,31-45,Masculino
552,44,14,0,23,53,17,1,7,0,C,1,6,40,4,28,R,1,31-45,Masculino
553,11,23,22,20,76,41,31,5,2,B,5,30,22,7,15,R,1,31-45,Masculino
554,47,26,10,9,100,56,25,9,4,B,5,17,46,0,19,R,1,31-45,Masculino
555,32,7,14,77,42,82,69,1,0,B,17,13,8,5,5,R,1,31-45,Masculino
556,44,30,11,100,38,11,40,5,3,C,7,35,23,14,26,D,1,31-45,Masculino
557,25,28,7,17,60,81,66,0,4,B,7,16,20,3,3,R,1,31-45,Masculino
558,38,3,21,87,41,16,96,0,4,C,7,36,40,20,15,D,1,31-45,Masculino
559,27,1,19,13,80,29,0,10,2,A,7,8,45,10,22,D,1,31-45,Masculino
560,4,28,5,33,78,87,50,2,4,C,0,19,15,4,22,D,1,31-45,Masculino
561,7,23,2,57,17,74,4,2,1,B,1,27,24,17,20,R,1,31-45,Masculino
562,24,23,23,75,22,98,12,10,0,A,11,19,25,14,12,R,1,31-45,Masculino
563,26,9,25,21,53,22,18,4,1,C,14,35,48,17,4,R,1,31-45,Masculino
564,45,3,12,69,29,80,11,0,2,A,3,26,44,19,14,D,1,31-45,Masculino
565,22,2,12,35,97,0,47,9,2,A,2,7,8,12,25,R,1,31-45,Masculino
566,29,1,1,44,57,78,24,5,0,A,13,31,14,4,7,R,1,31-45,Masculino
567,44,24,4,35,67,31,56,6,4,C,7,0,38,0,6,D,1,31-45,Masculino
568,46,16,16,21,66,8,34,9,3,B,12,16,32,17,13,R,1,31-45,Masculino
569,22,22,5,77,70,14,75,10,2,C,18,8,0,13,6,D,1,31-45,Masculino
570,48,20,1,79,17,27,93,2,0,B,4,19,4,4,21,R,1,31-45,Masculino
571,46,23,3,60,6,23,4,3,3,C,12,31,8,5,6,R,1,31-45,Masculino
572,19,19,21,99,39,59,97,9,4,C,0,1,43,15,22,R,1,31-45,Masculino
573,17,22,25,55,69,34,21,10,2,C,15,31,5,20,25,R,1,31-45,Masculino
574,17,12,10,88,85,85,76,9,0,B,1,8,27,11,29,R,1,31-45,Masculino
575,1,4,7,95,64,26,56,9,0,C,6,29,44,19,17,D,1,31-45,Masculino
576,3,30,11,32,67,82,46,9,0,A,5,19,25,17,29,R,1,31-45,Masculino
577,29,29,7,44,48,75,53,9,2,C,4,0,27,1,9,R,1,31-45,Masculino
578,32,20,10,35,51,19,2,2,3,A,3,4,39,20,17,R,1,31-45,Masculino
579,35,29,21,19,28,64,52,0,0,B,1,34,14,12,13,R,1,31-45,Masculino
580,17,8,19,17,20,84,83,7,4,B,9,35,5,16,9,R,1,31-45,Masculino
581,36,24,7,37,89,48,30,9,0,C,4,0,26,16,6,R,1,31-45,Masculino
582,18,28,7,66,77,0,68,9,3,C,17,13,37,15,29,R,1,31-45,Masculino
583,46,24,25,22,8,9,87,1,2,C,9,8,3,20,25,D,1,31-45,Masculino
584,27,27,16,95,46,46,32,0,0,A,14,29,10,17,6,D,1,31-45,Masculino
585,39,21,19,15,75,58,71,7,0,B,8,23,20,7,6,R,1,31-45,Masculino
586,19,5,19,58,41,95,87,6,4,A,10,3,29,2,4,D,1,31-45,Masculino
587,48,4,22,68,50,61,49,6,4,A,16,13,17,16,0,R,1,31-45,Masculino
588,32,24,15,67,55,85,83,3,0,C,8,24,34,17,13,D,1,31-45,Masculino
589,11,9,13,20,50,17,15,10,0,C,15,3,2,5,17,R,1,31-45,Masculino
590,50,7,10,77,69,45,75,8,4,A,5,24,11,7,12,R,1,31-45,Masculino
591,14,6,6,94,19,31,76,5,3,A,10,9,26,12,24,D,1,31-45,Masculino
592,40,6,15,77,87,26,38,1,1,C,16,34,29,7,7,R,1,31-45,Masculino
593,38,5,12,69,26,91,88,0,1,C,3,6,20,18,7,D,1,31-45,Masculino
594,1,20,14,11,37,17,45,0,0,A,14,12,37,5,9,R,1,31-45,Masculino
595,28,28,23,15,71,38,95,8,4,C,0,3,20,14,16,R,1,31-45,Masculino
596,40,19,15,80,64,48,87,3,2,C,0,35,37,9,5,R,1,31-45,Masculino
597,9,2,20,86,53,92,46,4,2,A,8,13,39,16,14,R,1,31-45,Masculino
598,1,18,22,13,23,81,43,2,1,A,11,17,14,0,14,D,1,31-45,Masculino
599,50,21,23,60,46,43,8,3,3,B,3,7,17,6,24,R,1,31-45,Masculino
600,10,14,8,70,70,71,86,7,1,A,12,31,28,12,15,D,1,31-45,Masculino
601,12,3,2,45,82,53,49,3,0,C,6,26,47,2,30,D,1,46-60,Masculino
602,9,27,18,31,85,94,76,8,3,A,7,36,37,18,7,R,1,46-60,Masculino
603,13,11,19,14,62,33,59,8,2,A,12,22,20,14,18,R,1,46-60,Masculino
604,17,5,4,43,56,70,95,5,4,A,10,6,16,4,19,D,1,46-60,Masculino
605,50,18,9,16,54,35,14,1,4,B,8,11,40,10,14,D,1,46-60,Masculino
606,8,30,16,40,59,17,35,9,0,B,15,24,50,17,2,R,1,46-60,Masculino
607,38,3,14,53,98,37,62,10,1,C,9,2,17,2,5,D,1,46-60,Masculino
608,27,14,22,43,61,58,68,6,0,B,10,25,36,5,29,D,1,46-60,Masculino
609,2,8,24,97,29,8,85,8,4,A,11,3,37,2,24,D,1,46-60,Masculino
610,19,4,7,4,92,72,79,5,2,B,13,35,11,4,30,R,1,46-60,Masculino
611,5,12,14,26,21,71,40,2,4,A,18,14,10,8,7,D,1,46-60,Masculino
612,26,22,20,86,74,50,73,6,3,B,11,31,47,18,30,D,1,46-60,Masculino
613,1,25,13,77,83,34,23,4,4,B,17,28,48,12,15,D,1,46-60,Masculino
